FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
95,31,2014-08-04T15:46:52.497490+00:00,568,POINT (-73.9944420000000065 40.6811659999999975),0,234117,previous-suggestion,Boerum Hill,9/14/2011 0:00:00,This would be very convenient for the subway line.,11,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234117/support,,2014-08-04T15:46:52.500146+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234117,,,True
94,22,2014-08-04T15:46:52.431546+00:00,568,POINT (-73.9644219999999990 40.7770060000000001),0,234116,previous-suggestion,Upper East Side,9/14/2011 0:00:00,Access!,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234116/support,,2014-08-04T15:46:52.434146+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234116,http://a2.twimg.com/profile_images/106374693/n2417586_32158552_2131_normal.jpg,Matt Spector,True
93,32,2014-08-04T15:46:52.414972+00:00,568,POINT (-73.9639930000000021 40.6789849999999973),0,234114,previous-suggestion,Prospect Heights,9/14/2011 0:00:00,At east-west bike lanes and Washington Ave is a major north-south through-way,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234114/support,,2014-08-04T15:46:52.418199+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234114,,Daniel,True
92,92,2014-08-04T15:46:52.409178+00:00,568,POINT (-73.9847000000000037 40.6797520000000006),0,234115,previous-suggestion,Gowanus,9/14/2011 0:00:00,Near Brooklyn Boulders climbing gym and other gyms in this Gowanus neighborhood.,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234115/support,,2014-08-04T15:46:52.414914+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234115,,,True
91,14,2014-08-04T15:46:52.304608+00:00,568,POINT (-73.9464190000000059 40.7113609999999966),0,234113,previous-suggestion,Williamsburg,9/14/2011 0:00:00,,,,,2014-08-04T15:46:52.307522+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234113,,Jon,True
89,12,2014-08-04T15:46:52.203038+00:00,568,POINT (-73.7711319999999944 40.7691850000000002),0,234112,previous-suggestion,Bayside,9/14/2011 0:00:00,Great to be able to bike to and from Bayside Train Station to the park.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234112/support,,2014-08-04T15:46:52.205888+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234112,,Dona Morris,True
90,27,2014-08-04T15:46:52.185927+00:00,568,POINT (-74.0024030000000010 40.6858199999999997),0,234111,previous-suggestion,Red Hook,9/14/2011 0:00:00,I live near here.,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234111/support,,2014-08-04T15:46:52.189445+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234111,,,True
88,0,2014-08-04T15:46:52.168233+00:00,568,POINT (-73.9612470000000002 40.8096260000000015),0,234110,previous-suggestion,Morningside Heights,,it is near Columbia U. There is room for a station and many,,,,2014-08-04T15:46:52.174235+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234110,,Alan S.,True
87,0,2014-08-04T15:46:52.150021+00:00,568,POINT (-73.8840950000000021 40.7491660000000024),0,234109,previous-suggestion,Jackson Heights,,Major shopping destination,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234109/support,,2014-08-04T15:46:52.153851+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234109,http://a2.twimg.com/profile_images/1386403174/marcus_normal.jpg,Marcus Woollen,True
85,0,2014-08-04T15:46:51.990767+00:00,568,POINT (-73.9709890000000030 40.6750150000000019),0,234108,previous-suggestion,Prospect Heights,,bicycles would provide a great connection between the subway and Prospect Park,8,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234108/support,,2014-08-04T15:46:52.012741+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234108,,,True
86,0,2014-08-04T15:46:51.995618+00:00,568,POINT (-73.8984190000000041 40.8893910000000034),0,234107,previous-suggestion,Kingsbridge,,Bike Station here and it gives people a Green environment to go anywhere in Riverdale,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234107/support,,2014-08-04T15:46:52.004170+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234107,,Ozzzy,True
84,18,2014-08-04T15:46:51.975426+00:00,568,POINT (-73.9312270000000069 40.8593380000000010),0,234106,previous-suggestion,Washington Heights,9/14/2011 0:00:00,I would love a bike station here because I live right there and would use the bikes to commute and explore the parks in the area as well as the West side path.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234106/support,,2014-08-04T15:46:51.978238+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234106,,,True
83,0,2014-08-04T15:46:51.913249+00:00,568,POINT (-73.8077389999999980 40.7003160000000008),0,234105,previous-suggestion,Jamaica,,Jamaica is a major LIRR hub,,,,2014-08-04T15:46:51.916179+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234105,,Mike,True
82,0,2014-08-04T15:46:51.807881+00:00,568,POINT (-74.0026170000000008 40.6731270000000009),0,234104,previous-suggestion,Red Hook,,The many families who use this park for recreation could make better use of the surrounding neighborhood services with bike share. Getting to/from this park can be difficult. Also,,,,2014-08-04T15:46:51.811106+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234104,,,True
79,40,2014-08-04T15:46:51.799439+00:00,568,POINT (-73.9433939999999978 40.7242090000000019),0,234103,previous-suggestion,Greenpoint,9/14/2011 0:00:00,This space is the center of the neighborhood. It would be nice to be able to pick up a bike here and ride it to the subway.,,,,2014-08-04T15:46:51.802053+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234103,,Sean Concannon,True
81,0,2014-08-04T15:46:51.758883+00:00,568,POINT (-73.8922599999999932 40.7471990000000019),0,234102,previous-suggestion,Woodside,,37th Rd,,,,2014-08-04T15:46:51.763882+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234102,http://a2.twimg.com/profile_images/1386403174/marcus_normal.jpg,Marcus Woollen,True
80,26,2014-08-04T15:46:51.719043+00:00,568,POINT (-73.9623629999999963 40.6544409999999985),0,234101,previous-suggestion,Prospect Park South,9/14/2011 0:00:00,This entrance to the park is very high-volume and I think the community would benefit greatly from access to alternative transportation methods. It's also a busy intersection during the day and through most of the night and is very well lit so the bikes,7,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234101/support,,2014-08-04T15:46:51.721578+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234101,,Anh-Tuan,True
78,10,2014-08-04T15:46:51.611976+00:00,568,POINT (-73.9369570000000067 40.6928479999999979),0,234100,previous-suggestion,Bedford-Stuyvesant,9/14/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234100/support,,2014-08-04T15:46:51.614336+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234100,,Allison,True
77,22,2014-08-04T15:46:51.578986+00:00,568,POINT (-73.9714390000000037 40.6504850000000033),0,234099,previous-suggestion,Prospect Park South,9/14/2011 0:00:00,A location for south Brooklyn residents to enjoy the Park.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234099/support,,2014-08-04T15:46:51.581439+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234099,,Kelley,True
76,25,2014-08-04T15:46:51.495534+00:00,568,POINT (-73.9490799999999950 40.7222030000000004),0,234098,previous-suggestion,Williamsburg,9/14/2011 0:00:00,it's close to mcarren park and along a bike route.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234098/support,,2014-08-04T15:46:51.498170+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234098,,Erin,True
75,32,2014-08-04T15:46:51.459740+00:00,568,POINT (-73.8715109999999981 40.5671689999999998),0,234097,previous-suggestion,Neponsit,9/14/2011 0:00:00,Bike to the beach!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234097/support,,2014-08-04T15:46:51.462911+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234097,http://a2.twimg.com/profile_images/1376808342/daryl_picture_square_icon_normal.png,Daryl Lang,True
73,36,2014-08-04T15:46:51.444483+00:00,568,POINT (-73.9602380000000039 40.7415420000000026),0,234096,previous-suggestion,Greenpoint,9/14/2011 0:00:00,Get off the ferry and ride into LIC for dinner and museums,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234096/support,,2014-08-04T15:46:51.447073+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234096,,Sean,True
74,37,2014-08-04T15:46:51.399986+00:00,568,POINT (-73.9723400000000026 40.6768379999999965),0,234095,previous-suggestion,Prospect Heights,9/14/2011 0:00:00,It's a great shared corner between Park Slope and Prospect Heights. It serves Grand Army Plaza as well as the coming stadium.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234095/support,,2014-08-04T15:46:51.403077+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234095,,Emily,True
72,29,2014-08-04T15:46:51.313652+00:00,568,POINT (-73.9628560000000022 40.6349200000000010),0,234094,previous-suggestion,South Midwood,9/14/2011 0:00:00,It would be a great addition to the new plaza and provide service to the Flatbush area of Brooklyn!,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234094/support,,2014-08-04T15:46:51.316760+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234094,,Kelley,True
71,16,2014-08-04T15:46:51.284806+00:00,568,POINT (-73.9590579999999989 40.6774559999999994),0,234093,previous-suggestion,Crown Heights,9/14/2011 0:00:00,This is an oddly situated area between transit stations where the walk the either is not particularly convenient. If you could ride a bike down to the 2/3 at Brooklyn Museum or up to the C at Franklin it could shorten commute times by a good 10 minutes!,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234093/support,,2014-08-04T15:46:51.287639+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234093,,Alanna,True
70,11,2014-08-04T15:46:51.221868+00:00,568,POINT (-73.8976459999999946 40.8365969999999976),0,234091,previous-suggestion,Claremont,9/14/2011 0:00:00,Theres a Greenway in this Park and I think it would be a great idea to allow people to travel around in this area or within the Park. I pretty much think most to every Park should come with one of these stations!!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234091/support,,2014-08-04T15:46:51.225148+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234091,,Ozzzy,True
69,0,2014-08-04T15:46:51.220457+00:00,568,POINT (-73.9332550000000026 40.7053909999999988),0,234092,previous-suggestion,Bushwick,,Bushwick is a thriving neighborhood,,,,2014-08-04T15:46:51.223358+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234092,,Chris,True
68,40,2014-08-04T15:46:51.154699+00:00,568,POINT (-73.9796139999999980 40.6603009999999969),0,234090,previous-suggestion,Windsor Terrace,9/14/2011 0:00:00,I suggest putting a bike share at Bartel-Prichard Square because it would be the perfect place to serve South Slope and Windsor terrace residents,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234090/support,,2014-08-04T15:46:51.157260+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234090,,Patrick Di Justo,True
65,33,2014-08-04T15:46:51.115148+00:00,568,POINT (-73.9757520000000000 40.6743639999999971),0,234089,previous-suggestion,Park Slope,9/14/2011 0:00:00,Parkslope needs bikes it will be awesome,8,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234089/support,,2014-08-04T15:46:51.117617+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234089,,Victoria!,True
