FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
497,10,2014-08-04T15:47:14.977458+00:00,568,POINT (-73.9899350000000027 40.6872839999999982),0,234517,previous-suggestion,Boerum Hill,9/14/2011 0:00:00,I love bike share.,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234517/support,,2014-08-04T15:47:14.979864+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234517,,Derrick Moennick,True
496,15,2014-08-04T15:47:14.931243+00:00,568,POINT (-73.9539079999999984 40.7436879999999988),0,234516,previous-suggestion,Hunters Point,9/14/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234516/support,,2014-08-04T15:47:14.938171+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234516,,graeme,True
494,9,2014-08-04T15:47:14.927803+00:00,568,POINT (-73.9503030000000052 40.7055709999999991),0,234515,previous-suggestion,Williamsburg,9/14/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234515/support,,2014-08-04T15:47:14.932095+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234515,,Madam Bomb,True
495,8,2014-08-04T15:47:14.909636+00:00,568,POINT (-73.8206349999999958 40.8486419999999981),0,234514,previous-suggestion,Pelham Bay,9/14/2011 0:00:00,It's a convenient spot for people who live in the Spencer Estates neighborhood and who would be walking into Pelham Bay Park rather than taking the subway in.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234514/support,,2014-08-04T15:47:14.912244+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234514,,Kim,True
493,0,2014-08-04T15:47:14.784802+00:00,568,POINT (-73.9543369999999953 40.7158820000000006),0,234513,previous-suggestion,Williamsburg,,This would serve the Williamsburg neighborhood,,,,2014-08-04T15:47:14.787640+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234513,,Hannah Volkman,True
492,11,2014-08-04T15:47:14.748855+00:00,568,POINT (-73.9745499999999936 40.7906059999999968),0,234512,previous-suggestion,Upper West Side,9/14/2011 0:00:00,I live here. There are several schools in the area as well.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234512/support,,2014-08-04T15:47:14.751542+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234512,,James S,True
490,13,2014-08-04T15:47:14.747710+00:00,568,POINT (-73.9839379999999949 40.6676909999999978),0,234511,previous-suggestion,Park Slope,9/14/2011 0:00:00,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234511/support,,2014-08-04T15:47:14.750288+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234511,,Jessica,True
491,23,2014-08-04T15:47:14.735958+00:00,568,POINT (-73.9534359999999964 40.7069370000000035),0,234510,previous-suggestion,Williamsburg,9/14/2011 0:00:00,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234510/support,,2014-08-04T15:47:14.738641+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234510,,Madam Bomb,True
489,0,2014-08-04T15:47:14.637253+00:00,568,POINT (-73.9559679999999986 40.7676790000000011),0,234509,previous-suggestion,Upper East Side,,The 2nd Avenue subway is still 5-6 years away. In the meantime,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234509/support,,2014-08-04T15:47:14.643676+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234509,,Sinead,True
485,4,2014-08-04T15:47:14.579165+00:00,568,POINT (-73.9228800000000064 40.7448970000000017),0,234508,previous-suggestion,Sunnyside,9/16/2011 0:00:00,,,,,2014-08-04T15:47:14.581694+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234508,,,True
488,6,2014-08-04T15:47:14.562689+00:00,568,POINT (-73.9015940000000029 40.8298920000000010),0,234507,previous-suggestion,Morrisania,9/14/2011 0:00:00,Its a new way to travel,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234507/support,,2014-08-04T15:47:14.565147+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234507,,Waster King,True
487,0,2014-08-04T15:47:14.515928+00:00,568,POINT (-73.9713310000000064 40.7945700000000002),0,234506,previous-suggestion,Upper West Side,,close enough to me and by 1,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234506/support,,2014-08-04T15:47:14.518631+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234506,,mariah,True
486,0,2014-08-04T15:47:14.476529+00:00,568,POINT (-73.9889909999999986 40.6702629999999985),0,234505,previous-suggestion,Gowanus,,I'd like to be able to ride my bike when I go out,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234505/support,,2014-08-04T15:47:14.479732+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234505,http://a2.twimg.com/profile_images/1378298852/profile-photo-street-shot_normal.jpg,Dave Dawson,True
481,6,2014-08-04T15:47:14.366158+00:00,568,POINT (-73.9677700000000016 40.7703770000000034),0,234504,previous-suggestion,Upper East Side,9/14/2011 0:00:00,,,,,2014-08-04T15:47:14.369570+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234504,,,True
484,8,2014-08-04T15:47:14.363518+00:00,568,POINT (-73.9643800000000056 40.8074500000000029),0,234503,previous-suggestion,Morningside Heights,9/29/2011 0:00:00,I can easily ride back and forth from work.,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234503/support,,2014-08-04T15:47:14.366088+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234503,,,True
483,29,2014-08-04T15:47:14.285175+00:00,568,POINT (-73.9306260000000037 40.5499879999999990),0,234502,previous-suggestion,Breezy Point,9/14/2011 0:00:00,,,,,2014-08-04T15:47:14.288137+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234502,,tommy,True
482,6,2014-08-04T15:47:14.283516+00:00,568,POINT (-73.7745649999999955 40.7273309999999995),0,234501,previous-suggestion,Holliswood,9/14/2011 0:00:00,I want to bike share here because I believe biking around cunningham park is a pleasant enjoyment that should be shared with everyone venturing to this neighborhood.,,,,2014-08-04T15:47:14.285969+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234501,,Wilson,True
480,0,2014-08-04T15:47:14.200594+00:00,568,POINT (-73.9681989999999985 40.8015699999999981),0,234500,previous-suggestion,Upper West Side,,It's in a median section in the street so it wouldn't really cause any congestion with foot traffic. Also,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234500/support,,2014-08-04T15:47:14.204613+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/234500,,Alex,True
