FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
3633,11,2014-08-04T15:50:29.542747+00:00,568,POINT (-73.9433080000000018 40.7079450000000023),0,237618,previous-suggestion,Williamsburg,9/22/2011 0:00:00,,,,,2014-08-04T15:50:29.545609+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237618,,,True
3632,0,2014-08-04T15:50:29.415029+00:00,568,POINT (-73.9643370000000004 40.6408309999999986),0,237617,previous-suggestion,Prospect Park South,,It's very close to a lot of bike paths,,,,2014-08-04T15:50:29.419490+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237617,,Laura,True
3631,0,2014-08-04T15:50:29.341405+00:00,568,POINT (-73.9213790000000017 40.7979979999999998),0,237616,previous-suggestion,Port Morris,,This is a great way to encorage more access to an island that has little. I used to work here and usually walked over the bridge! There's nowhere to get lunch on the island,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237616/support,,2014-08-04T15:50:29.354161+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237616,,,True
3630,0,2014-08-04T15:50:29.214328+00:00,568,POINT (-73.9388019999999955 40.8546309999999977),0,237615,previous-suggestion,Washington Heights,,This is adensely populated residential communtiy,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237615/support,,2014-08-04T15:50:29.216833+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237615,,,True
3629,3,2014-08-04T15:50:29.153233+00:00,568,POINT (-73.9114650000000069 40.7609989999999982),0,237614,previous-suggestion,Long Island City,9/22/2011 0:00:00,There's a public Park and a high school at this location and it's also a bit far from a bus or subway stop. There's plenty of space to install a bike station here.,,,,2014-08-04T15:50:29.170929+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237614,,Kylie,True
3628,2,2014-08-04T15:50:28.972945+00:00,568,POINT (-73.8354620000000068 40.7862840000000020),0,237613,previous-suggestion,Malba,9/22/2011 0:00:00,Major shopping center is located here and only one bus to access it. This would be a convient bike station,,,,2014-08-04T15:50:28.975891+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237613,,,True
3627,6,2014-08-04T15:50:28.778296+00:00,568,POINT (-73.9683710000000048 40.8017079999999979),0,237612,previous-suggestion,Upper West Side,9/22/2011 0:00:00,I think it is an important meeting point with the M60 for many Columbia Students,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237612/support,,2014-08-04T15:50:28.786658+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237612,,Guillermo,True
3625,0,2014-08-04T15:50:28.754041+00:00,568,POINT (-73.9219789999999932 40.7546930000000032),0,237611,previous-suggestion,Long Island City,,tHIS IS A GOOD MULTI-MODAL LOCATION SINCE IT IS NEAR A BUS STOP CROSS SECTION,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237611/support,,2014-08-04T15:50:28.760014+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237611,,,True
3624,1,2014-08-04T15:50:28.655590+00:00,568,POINT (-73.9338240000000013 40.7426800000000000),0,237610,previous-suggestion,Sunnyside,9/22/2011 0:00:00,i USED TO WORK NEAR THIS LOCATION AND IT'S HEAVILY TRAFFICKED BY LOCATION BUSNESSES AND STUDENTS FROM THE COLLEGE NEXT DOOR. i BELIEVE THIS AGE GROUP WILL UTILIZE A BIKE SHARE STATION HERE,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237610/support,,2014-08-04T15:50:28.659585+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237610,,,True
3623,2,2014-08-04T15:50:28.467226+00:00,568,POINT (-73.9713959999999986 40.7940979999999982),0,237609,previous-suggestion,Upper West Side,9/22/2011 0:00:00,I live near this area and would be very excited to use it as an alternative to subways.,,,,2014-08-04T15:50:28.475101+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237609,,Bob,True
