FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
3206,36,2014-08-04T15:50:00.296512+00:00,568,POINT (-73.9818460000000044 40.6834440000000015),0,237218,previous-suggestion,Boerum Hill,9/19/2011 0:00:00,NYC Resistor needs a bike share station!!!,,,,2014-08-04T15:50:00.299173+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237218,,Holly,True
3205,4,2014-08-04T15:50:00.275623+00:00,568,POINT (-73.9519229999999936 40.7422490000000010),0,237217,previous-suggestion,Hunters Point,9/19/2011 0:00:00,A lot of people walk across the Pulaski bridge to get the 7 train into Manhattan but a lot of people would choose to cycle if if the bike parking facilities weren't so awful here. A station located just between the entrances to the 7 train station and t,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237217/support,,2014-08-04T15:50:00.280406+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237217,,,True
3204,0,2014-08-04T15:50:00.245455+00:00,568,POINT (-73.8915949999999953 40.7530349999999970),0,237216,previous-suggestion,Jackson Heights,,Since the MTA says it's re-routing the busses to 75th street,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237216/support,,2014-08-04T15:50:00.250399+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237216,http://a2.twimg.com/profile_images/1386403174/marcus_normal.jpg,Marcus Woollen,True
3203,27,2014-08-04T15:50:00.165273+00:00,568,POINT (-73.9379870000000068 40.7665409999999966),0,237215,previous-suggestion,Astoria,9/19/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237215/support,,2014-08-04T15:50:00.170566+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237215,,Amy H,True
3202,4,2014-08-04T15:50:00.089987+00:00,568,POINT (-74.0108570000000014 40.6786439999999985),0,237214,previous-suggestion,Red Hook,9/19/2011 0:00:00,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237214/support,,2014-08-04T15:50:00.092563+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237214,,,True
3201,7,2014-08-04T15:50:00.065693+00:00,568,POINT (-73.9712459999999936 40.6748189999999994),0,237213,previous-suggestion,Prospect Heights,9/19/2011 0:00:00,,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237213/support,,2014-08-04T15:50:00.070588+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237213,,LAURA,True
3199,6,2014-08-04T15:49:59.921542+00:00,568,POINT (-73.9247579999999971 40.7395589999999999),0,237212,previous-suggestion,Sunnyside,9/19/2011 0:00:00,it's needed and could help out a lot with my commute!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237212/support,,2014-08-04T15:49:59.929991+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237212,,Samantha,True
3198,0,2014-08-04T15:49:59.890677+00:00,568,POINT (-73.9945919999999973 40.6601730000000003),0,237211,previous-suggestion,Windsor Terrace,,Beginning of Fifth Av bike route (and I live here,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237211/support,,2014-08-04T15:49:59.894960+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237211,,Kiva,True
3200,5,2014-08-04T15:49:59.858956+00:00,568,POINT (-73.9529859999999957 40.7586599999999990),0,237210,previous-suggestion,Roosevelt Island,9/19/2011 0:00:00,,,,,2014-08-04T15:49:59.863038+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237210,http://a2.twimg.com/profile_images/1403383591/corey_2_normal.jpg,Corey Nascenzi,True
3197,5,2014-08-04T15:49:59.730601+00:00,568,POINT (-73.9501640000000009 40.6566139999999976),0,237209,previous-suggestion,Prospect Lefferts Gardens,9/19/2011 0:00:00,Why is there never any coverage in my neighborhood,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237209/support,,2014-08-04T15:49:59.733987+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237209,,Jon,True
3196,6,2014-08-04T15:49:59.628645+00:00,568,POINT (-73.9389740000000018 40.7496050000000025),0,237208,previous-suggestion,Long Island City,9/19/2011 0:00:00,It's at the Dept. of Health - A city agency that should be promoting exercise in their Queens neighborhood,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237208/support,,2014-08-04T15:49:59.632080+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237208,,Andrew,True
3195,0,2014-08-04T15:49:59.607409+00:00,568,POINT (-73.9834340000000026 40.6721500000000020),0,237207,previous-suggestion,Park Slope,,It is central in park slope,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237207/support,,2014-08-04T15:49:59.610859+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237207,,,True
3194,3,2014-08-04T15:49:59.559875+00:00,568,POINT (-73.9575990000000019 40.7174830000000014),0,237206,previous-suggestion,Williamsburg,9/19/2011 0:00:00," The ""back door"" of the Bedford Ave L--perfect spot for a rack.",,,,2014-08-04T15:49:59.563083+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237206,,janiejaner,True
3193,5,2014-08-04T15:49:59.492771+00:00,568,POINT (-73.8204630000000037 40.7086940000000013),0,237205,previous-suggestion,Briarwood,9/19/2011 0:00:00,Close to work,,,,2014-08-04T15:49:59.495690+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237205,,Anthony,True
3192,6,2014-08-04T15:49:59.382599+00:00,568,POINT (-73.9424929999999989 40.7238430000000022),0,237204,previous-suggestion,Greenpoint,9/19/2011 0:00:00,Because it's a long haul to the Bedford Ave L train!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237204/support,,2014-08-04T15:49:59.385347+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237204,,janiejaner,True
3191,4,2014-08-04T15:49:59.309330+00:00,568,POINT (-73.9510010000000051 40.7140339999999981),0,237203,previous-suggestion,Williamsburg,9/19/2011 0:00:00,Makes the G train much more useful.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237203/support,,2014-08-04T15:49:59.311890+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237203,,Rider,True
3190,4,2014-08-04T15:49:59.244212+00:00,568,POINT (-73.9406689999999998 40.7074890000000025),0,237202,previous-suggestion,Williamsburg,9/19/2011 0:00:00,I would use it all the time to get around BK!,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237202/support,,2014-08-04T15:49:59.249580+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237202,,Graeme Fouste,True
3187,4,2014-08-04T15:49:59.043399+00:00,568,POINT (-73.9442530000000033 40.7323939999999993),0,237201,previous-suggestion,Greenpoint,9/19/2011 0:00:00,So I can visit the poop onions. Stinky...,,,,2014-08-04T15:49:59.051846+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237201,,Jenny S,True
3186,3,2014-08-04T15:49:59.033203+00:00,568,POINT (-73.9606459999999970 40.6607249999999993),0,237200,previous-suggestion,Prospect Lefferts Gardens,9/29/2011 0:00:00,Can use it for grocery shopping and trips to prospect heights,9,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237200/support,,2014-08-04T15:49:59.036831+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237200,,Peter,True
3189,1,2014-08-04T15:49:59.018193+00:00,568,POINT (-73.9908580000000029 40.6306050000000027),0,237199,previous-suggestion,Borough Park,9/19/2011 0:00:00,Thousand of congregants come here daily to pray. Huge parking problems and congestion will be eliminated with a Bike Share program.,,,,2014-08-04T15:49:59.021061+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237199,,Manny,True
3188,0,2014-08-04T15:49:59.003709+00:00,568,POINT (-73.9894209999999930 40.7745930000000030),0,237198,previous-suggestion,Upper West Side,,I work on East 48th and there are no great cross town public transport options from West 63rd. Access to a bicycle would let me avoid taking a cab in the mornings,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237198/support,,2014-08-04T15:49:59.008376+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237198,,Stuart,True
3185,5,2014-08-04T15:49:58.782211+00:00,568,POINT (-74.0164359999999988 40.6259149999999991),0,237197,previous-suggestion,Dyker Heights,9/19/2011 0:00:00,I want a bike share docking station located at Mc Kinley Park at the intersection of Fort Hamilton Parkway and Bay Ridge Parkway. Please note the spot (located on Governors Island) that was selected in my previous request was in error. The location is h,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237197/support,,2014-08-04T15:49:58.784855+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237197,,Bob Cassara,True
