FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
5649,1,2014-08-04T15:52:35.151790+00:00,568,POINT (-73.9539510000000035 40.7298029999999969),0,239618,previous-suggestion,Greenpoint,2/24/2012 0:00:00,Long walks to the train for greenpointers,,,,2014-08-04T15:52:35.154306+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239618,,Ben Taylor,True
5648,1,2014-08-04T15:52:35.037880+00:00,568,POINT (-73.9582429999999960 40.7213470000000015),0,239617,previous-suggestion,Williamsburg,2/24/2012 0:00:00,biker central.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239617/support,,2014-08-04T15:52:35.040345+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239617,,,True
5647,2,2014-08-04T15:52:35.003928+00:00,568,POINT (-74.0086040000000054 40.6807749999999970),0,239616,previous-suggestion,Red Hook,2/24/2012 0:00:00,This is the perfect place to get the bike in the morning and ride to the F train at Carroll St or to drop it off on the way home. Great idea bike share can transform REDHOOK!,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239616/support,,2014-08-04T15:52:35.006389+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239616,,chris,True
5645,2,2014-08-04T15:52:34.957822+00:00,568,POINT (-73.9879399999999947 40.6744780000000006),0,239615,previous-suggestion,Gowanus,2/23/2012 0:00:00,The Old American Can Factory has numerous business and studios. Whole Foods plans to open a store on this corner.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239615/support,,2014-08-04T15:52:34.968486+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239615,,Burke Brown,True
5642,1,2014-08-04T15:52:34.786886+00:00,568,POINT (-74.0025310000000047 40.6849739999999969),0,239614,previous-suggestion,,2/23/2012 0:00:00,Coffee Shop. Check. Ice Cream Shop. Check. Now all we need is a bike share...,,,,2014-08-04T15:52:34.791702+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239614,,Chris K,True
5644,1,2014-08-04T15:52:34.782199+00:00,568,POINT (-73.9613540000000000 40.7315419999999975),0,239613,previous-suggestion,Greenpoint,2/23/2012 0:00:00,There is ample space at the end of India Street and its ideally located next to the East River Ferry!,,,,2014-08-04T15:52:34.785015+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239613,,Ross,True
5643,0,2014-08-04T15:52:34.766782+00:00,568,POINT (-73.9620620000000031 40.7209239999999966),0,239612,previous-suggestion,Williamsburg,,I live in this neighborhood and not all my friends have bicycles so it would be great to be able to ride with them and have a convenient,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239612/support,,2014-08-04T15:52:34.769784+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239612,,Sara,True
5640,0,2014-08-04T15:52:34.746658+00:00,568,POINT (-73.9609569999999934 40.6721259999999987),0,239611,previous-suggestion,,,I live across the street,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239611/support,,2014-08-04T15:52:34.749234+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239611,,Puccini,True
5639,0,2014-08-04T15:52:34.612387+00:00,568,POINT (-73.9858799999999945 40.6849249999999998),0,239610,previous-suggestion,Boerum Hill,,wide sidewalk on Bergen - also near Bus Stop,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239610/support,,2014-08-04T15:52:34.616436+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239610,,,True
5641,2,2014-08-04T15:52:34.609754+00:00,568,POINT (-73.9560330000000050 40.6750150000000019),0,239609,previous-suggestion,,2/23/2012 0:00:00,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239609/support,,2014-08-04T15:52:34.612436+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239609,,Asli,True
5637,2,2014-08-04T15:52:34.529050+00:00,568,POINT (-73.9551529999999957 40.7216069999999988),0,239608,previous-suggestion,Williamsburg,2/23/2012 0:00:00,145th Street and Convent Avenue,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239608/support,,2014-08-04T15:52:34.543081+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239608,,,True
5638,1,2014-08-04T15:52:34.537449+00:00,568,POINT (-73.9277730000000020 40.8263200000000026),0,239607,previous-suggestion,Concourse,2/23/2012 0:00:00,I live here and I'd rather bike than take the subway.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239607/support,,2014-08-04T15:52:34.542421+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239607,,noemi,True
5633,1,2014-08-04T15:52:34.432060+00:00,568,POINT (-73.9208629999999971 40.7412490000000034),0,239606,previous-suggestion,Sunnyside,2/22/2012 0:00:00,I need to get to Brooklyn without taking 3 MTA trains!,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239606/support,,2014-08-04T15:52:34.438088+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239606,,Bianca,True
5636,1,2014-08-04T15:52:34.414167+00:00,568,POINT (-73.9525129999999962 40.6951359999999980),0,239605,previous-suggestion,Bedford-Stuyvesant,2/23/2012 0:00:00,free shot with every beer!,,,,2014-08-04T15:52:34.416621+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239605,,,True
