FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
2802,1,2014-08-04T15:49:35.148066+00:00,568,POINT (-73.7811739999999929 40.7896140000000003),0,236818,previous-suggestion,Bay Terrace,9/16/2011 0:00:00,,,,,2014-08-04T15:49:35.150732+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236818,,,True
2801,0,2014-08-04T15:49:35.139180+00:00,568,POINT (-73.8026530000000065 40.7023650000000004),0,236817,previous-suggestion,Jamaica,,This is the location of rufus king park,,,,2014-08-04T15:49:35.142087+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236817,,Rach,True
2799,3,2014-08-04T15:49:35.049917+00:00,568,POINT (-73.9778589999999951 40.6838219999999993),0,236816,previous-suggestion,Boerum Hill,9/16/2011 0:00:00,,,,,2014-08-04T15:49:35.052924+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236816,,,True
2798,1,2014-08-04T15:49:35.042571+00:00,568,POINT (-73.7311449999999979 40.7152559999999966),0,236815,previous-suggestion,Cambria Heights,9/16/2011 0:00:00,So someone from the racetrack can just hop on a bike.,,,,2014-08-04T15:49:35.044873+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236815,,Ryan,True
2796,5,2014-08-04T15:49:34.989531+00:00,568,POINT (-73.8149269999999973 40.7320319999999967),0,236814,previous-suggestion,Kew Gardens,9/16/2011 0:00:00,Students at Queens College could easily access this area (with a short walk).,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236814/support,,2014-08-04T15:49:34.991927+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236814,,Ryan,True
2797,9,2014-08-04T15:49:34.987473+00:00,568,POINT (-73.8470269999999971 40.7231200000000015),0,236813,previous-suggestion,Forest Hills,9/16/2011 0:00:00,Would be a convenient place to ride to nearby parks.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236813/support,,2014-08-04T15:49:34.989672+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236813,,Ryan,True
2795,2,2014-08-04T15:49:34.858353+00:00,568,POINT (-73.7837059999999951 40.7356399999999965),0,236811,previous-suggestion,Fresh Meadows,9/16/2011 0:00:00,The Q17 and Q88 stops nearby and it would be good to add bikeshare here.,,,,2014-08-04T15:49:34.862878+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236811,,Ryan,True
2793,0,2014-08-04T15:49:34.843880+00:00,568,POINT (-73.9392100000000028 40.7495559999999983),0,236812,previous-suggestion,Long Island City,,One station on each side of the plaza (see the post,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236812/support,,2014-08-04T15:49:34.846615+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236812,,Ryan,True
2794,1,2014-08-04T15:49:34.811814+00:00,568,POINT (-73.8708239999999989 40.7389730000000014),0,236810,previous-suggestion,Corona,9/16/2011 0:00:00,Because I need that. I wanna go Manhattan by bike.,,,,2014-08-04T15:49:34.814100+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236810,,Burcin Mumcuoglu,True
2792,6,2014-08-04T15:49:34.775289+00:00,568,POINT (-73.9386300000000034 40.7502070000000032),0,236809,previous-suggestion,Long Island City,9/16/2011 0:00:00,,8,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236809/support,,2014-08-04T15:49:34.777691+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236809,,Ryan,True
2791,1,2014-08-04T15:49:34.677008+00:00,568,POINT (-73.8897500000000065 40.7283559999999980),0,236808,previous-suggestion,Elmhurst,9/16/2011 0:00:00,near a school and 2 bus lines,,,,2014-08-04T15:49:34.680123+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236808,,Ryan,True
2790,2,2014-08-04T15:49:34.599482+00:00,568,POINT (-73.8818530000000067 40.7282269999999968),0,236807,previous-suggestion,Elmhurst,9/16/2011 0:00:00,I live nearby and this would be convenient.,,,,2014-08-04T15:49:34.602884+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236807,,Ryan,True
2788,0,2014-08-04T15:49:34.583325+00:00,568,POINT (-73.9790349999999961 40.6656890000000004),0,236806,previous-suggestion,Park Slope,,It's one block from Prospect Park,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236806/support,,2014-08-04T15:49:34.589296+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236806,,,True
2789,3,2014-08-04T15:49:34.577903+00:00,568,POINT (-73.9394460000000038 40.6690419999999975),0,236805,previous-suggestion,Crown Heights South,9/16/2011 0:00:00,I live here.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236805/support,,2014-08-04T15:49:34.580619+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236805,,,True
2787,0,2014-08-04T15:49:34.443627+00:00,568,POINT (-73.8858259999999945 40.7730850000000018),0,236804,previous-suggestion,Astoria,,Let's ride a bike to La Guardia Airport! Additionally,,,,2014-08-04T15:49:34.446330+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236804,,Ryan,True
2786,7,2014-08-04T15:49:34.400662+00:00,568,POINT (-73.8551850000000059 40.8058260000000033),0,236803,previous-suggestion,Castle Hill,9/16/2011 0:00:00,For Shore Haven (the typo on my post at the end of this route) and Castle Hill.,,,,2014-08-04T15:49:34.408608+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236803,,Ryan,True
2785,9,2014-08-04T15:49:34.323819+00:00,568,POINT (-73.8499920000000003 40.8059229999999999),0,236802,previous-suggestion,Castle Hill,9/16/2011 0:00:00,Raising awareness for Shore Point,,,,2014-08-04T15:49:34.327362+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236802,,Ryan,True
2783,1,2014-08-04T15:49:34.295695+00:00,568,POINT (-73.8703200000000066 40.7337530000000001),0,236801,previous-suggestion,Corona,9/16/2011 0:00:00,I recollect this place being packed during rush hour....,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236801/support,,2014-08-04T15:49:34.305089+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236801,,Ryan,True
2784,0,2014-08-04T15:49:34.262445+00:00,568,POINT (-73.8440020000000032 40.7214600000000004),0,236800,previous-suggestion,Forest Hills,,This intersection is crowded,,,,2014-08-04T15:49:34.264717+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236800,,Ryan,True
2782,0,2014-08-04T15:49:34.169571+00:00,568,POINT (-74.0135389999999944 40.6766750000000030),0,236799,previous-suggestion,Red Hook,,Transportation in Red Hook is very limited,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236799/support,,2014-08-04T15:49:34.172532+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236799,http://graph.facebook.com/651022384/picture?type=large,Rebecca Elroy,True
2781,10,2014-08-04T15:49:34.122813+00:00,568,POINT (-73.8830370000000016 40.6854700000000022),0,236798,previous-suggestion,Cypress Hills,9/16/2011 0:00:00,So Cypress Hills and the city can bike to where they need to go.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236798/support,,2014-08-04T15:49:34.126160+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236798,,Ryan,True
2779,0,2014-08-04T15:49:34.095197+00:00,568,POINT (-73.8067309999999992 40.6553579999999997),0,236797,previous-suggestion,Howard Beach,,To raise awareness for public transit other than Airtrain,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236797/support,,2014-08-04T15:49:34.097652+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236797,,Ryan,True
2780,0,2014-08-04T15:49:34.079790+00:00,568,POINT (-73.9850040000000035 40.5787440000000004),0,236796,previous-suggestion,Coney Island,,Coney Island is a high-income community,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236796/support,,2014-08-04T15:49:34.082431+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236796,,Ryan,True
2778,0,2014-08-04T15:49:33.973900+00:00,568,POINT (-73.9776829999999990 40.6840299999999999),0,236795,previous-suggestion,Fort Greene,,Atlantic Terminal is a subway hub,,,,2014-08-04T15:49:33.977767+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236795,,Meo,True
2777,0,2014-08-04T15:49:33.922169+00:00,568,POINT (-73.9898249999999962 40.6648640000000015),0,236794,previous-suggestion,Park Slope,,It's the best location in the world,,,,2014-08-04T15:49:33.925499+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236794,,Larry,True
2776,2,2014-08-04T15:49:33.914410+00:00,568,POINT (-73.8817889999999977 40.7280590000000018),0,236793,previous-suggestion,Elmhurst,9/16/2011 0:00:00,1) I live in the area. 2) So I don't have to walk miles just to borrow a bike.,,,,2014-08-04T15:49:33.919453+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236793,,Ryan,True
2775,12,2014-08-04T15:49:33.884236+00:00,568,POINT (-73.8980750000000057 40.8007369999999980),0,236792,previous-suggestion,Port Morris,9/16/2011 0:00:00,To raise awareness of North Brother Island and so there can be a bike station for bikes that float.,,,,2014-08-04T15:49:33.889883+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236792,,Ryan,True
2774,4,2014-08-04T15:49:33.786083+00:00,568,POINT (-74.1062150000000059 40.6166640000000001),0,236791,previous-suggestion,Fox Hills,9/16/2011 0:00:00,The entrance to Clove Lake Park at Victory Blvd. and Clove Road. A perfect location! Easy access from SI limited mass transit and allows for easy acces to bike trails.,,,,2014-08-04T15:49:33.789352+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236791,,Mary Ann McGowan,True
2773,0,2014-08-04T15:49:33.736063+00:00,568,POINT (-73.9092550000000017 40.6921979999999976),0,236790,previous-suggestion,Bushwick,,Please,,,,2014-08-04T15:49:33.738820+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236790,,Gabriel,True
2772,7,2014-08-04T15:49:33.647741+00:00,568,POINT (-73.9111220000000060 40.6995519999999971),0,236789,previous-suggestion,Ridgewood,9/16/2011 0:00:00,I really hope there are some stations in Bushwick! There are so many bicyclists here!,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236789/support,,2014-08-04T15:49:33.651980+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236789,,Jag,True
2771,3,2014-08-04T15:49:33.634223+00:00,568,POINT (-73.9474600000000066 40.7035690000000017),0,236788,previous-suggestion,Williamsburg,9/16/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236788/support,,2014-08-04T15:49:33.641115+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236788,,,True
2770,0,2014-08-04T15:49:33.583624+00:00,568,POINT (-73.9185240000000050 40.6986080000000001),0,236787,previous-suggestion,Bushwick,,Many people in Bushwick are dependent on bicycling,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236787/support,,2014-08-04T15:49:33.585926+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236787,,,True
2768,11,2014-08-04T15:49:33.497763+00:00,568,POINT (-73.9547019999999975 40.7204520000000016),0,236786,previous-suggestion,Williamsburg,9/16/2011 0:00:00,There is free space by the park and it is central to many would-be active bikers who don't have space/money for their own bikes.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236786/support,,2014-08-04T15:49:33.502353+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236786,http://graph.facebook.com/109268/picture?type=large,Grisha Levit,True
2769,2,2014-08-04T15:49:33.433668+00:00,568,POINT (-73.9060029999999983 40.7732249999999965),0,236785,previous-suggestion,Astoria,9/16/2011 0:00:00,The closest subway is a 10 minute walk from here and the q101 bus that serves steinway street runs very infrequently despite what the schedule says. It would also alleviate a lot of riders from the q69 bus which is used to come from ditmars train statio,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236785/support,,2014-08-04T15:49:33.436416+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236785,,Gary Hart,True
2767,0,2014-08-04T15:49:33.387810+00:00,568,POINT (-73.9111649999999969 40.7755769999999984),0,236784,previous-suggestion,Steinway,,end of the N line,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236784/support,,2014-08-04T15:49:33.390553+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236784,,,True
