FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
1198,4,2014-08-04T15:47:52.479437+00:00,568,POINT (-73.9800440000000066 40.6648589999999999),0,235217,previous-suggestion,Park Slope,9/15/2011 0:00:00,It's by the Church of Gesthemene and Kolot Chayeinu,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235217/support,,2014-08-04T15:47:52.481844+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235217,,,True
1197,6,2014-08-04T15:47:52.436071+00:00,568,POINT (-73.8317279999999982 40.7618330000000029),0,235216,previous-suggestion,Flushing,9/15/2011 0:00:00,People could ride it to and from the 7 train and LIRR.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235216/support,,2014-08-04T15:47:52.438426+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235216,,Siu C,True
1192,18,2014-08-04T15:47:52.421098+00:00,568,POINT (-73.9493590000000012 40.7849689999999967),0,235215,previous-suggestion,Upper East Side,9/15/2011 0:00:00,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235215/support,,2014-08-04T15:47:52.423412+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235215,,adam,True
1196,8,2014-08-04T15:47:52.399759+00:00,568,POINT (-73.8270930000000050 40.7711570000000023),0,235214,previous-suggestion,Flushing,9/15/2011 0:00:00,I live near here and I could ride it to Main Street.,,,,2014-08-04T15:47:52.407489+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235214,,,True
1195,7,2014-08-04T15:47:52.277223+00:00,568,POINT (-73.9209060000000022 40.7415090000000006),0,235213,previous-suggestion,Sunnyside,9/15/2011 0:00:00,Sunnyside is close to the 59th St. Bridge and would give people who live here another great way to get into the city in addition to the subway and bus.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235213/support,,2014-08-04T15:47:52.281004+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235213,,,True
1193,0,2014-08-04T15:47:52.271168+00:00,568,POINT (-73.9760739999999970 40.6827120000000022),0,235212,previous-suggestion,Prospect Heights,,the site of the new nets stadium should have at least one,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235212/support,,2014-08-04T15:47:52.273972+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235212,,,True
1194,0,2014-08-04T15:47:52.248353+00:00,568,POINT (-73.9279870000000017 40.6726269999999985),0,235211,previous-suggestion,Crown Heights,,There is a school here and bicycles would make it easier to get to public transportation,,,,2014-08-04T15:47:52.250696+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235211,,Alex C,True
1191,4,2014-08-04T15:47:52.104310+00:00,568,POINT (-73.9340380000000010 40.7701160000000016),0,235210,previous-suggestion,Ravenswood,9/15/2011 0:00:00,a lot of people moving into this area of LIC....,,,,2014-08-04T15:47:52.111000+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235210,,,True
1190,0,2014-08-04T15:47:52.093953+00:00,568,POINT (-73.9527709999999985 40.7983380000000011),0,235209,previous-suggestion,East Harlem,,excellent location: at northern end of CP,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235209/support,,2014-08-04T15:47:52.096458+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235209,,Bruno Eicher,True
1187,8,2014-08-04T15:47:51.971021+00:00,568,POINT (-73.9470850000000013 40.8075469999999996),0,235208,previous-suggestion,Harlem,9/15/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235208/support,,2014-08-04T15:47:51.973977+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235208,,Bruno Eicher,True
