FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
5548,1,2014-08-04T15:52:29.491884+00:00,568,POINT (-73.8378009999999989 40.8151889999999966),0,239518,previous-suggestion,Castle Hill,2/16/2012 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239518/support,,2014-08-04T15:52:29.494605+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239518,,Some idiot,True
5547,1,2014-08-04T15:52:29.367587+00:00,568,POINT (-74.2310769999999991 40.5066210000000027),0,239517,previous-suggestion,Tottenville,2/16/2012 0:00:00,,,,,2014-08-04T15:52:29.373414+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239517,,Some idiot,True
5546,1,2014-08-04T15:52:29.329190+00:00,568,POINT (-74.2417200000000008 40.4977409999999978),0,239516,previous-suggestion,Tottenviille,2/16/2012 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239516/support,,2014-08-04T15:52:29.331944+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239516,,Some idiot,True
5545,1,2014-08-04T15:52:29.313182+00:00,568,POINT (-74.1759739999999965 40.5257959999999997),0,239515,previous-suggestion,Huguenot,2/16/2012 0:00:00,,,,,2014-08-04T15:52:29.323341+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239515,,Some idiot,True
5544,1,2014-08-04T15:52:29.224568+00:00,568,POINT (-74.1483360000000005 40.5724930000000015),0,239514,previous-suggestion,Lighthouse Hill,2/16/2012 0:00:00,,,,,2014-08-04T15:52:29.227676+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239514,,I,True
5543,1,2014-08-04T15:52:29.148837+00:00,568,POINT (-74.1523700000000048 40.5799889999999976),0,239513,previous-suggestion,Lighthouse Hill,2/16/2012 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239513/support,,2014-08-04T15:52:29.151529+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239513,,Some idiot,True
5542,1,2014-08-04T15:52:29.130669+00:00,568,POINT (-74.0454469999999958 40.6892130000000023),0,239512,previous-suggestion,Lower Manhattan,2/16/2012 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239512/support,,2014-08-04T15:52:29.133860+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239512,,Some idiot,True
5540,1,2014-08-04T15:52:29.125813+00:00,568,POINT (-73.9196189999999973 40.7101570000000024),0,239511,previous-suggestion,Maspeth,2/16/2012 0:00:00,,,,,2014-08-04T15:52:29.128401+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239511,,Some idiot,True
5541,1,2014-08-04T15:52:29.040969+00:00,568,POINT (-74.0219290000000001 40.6867349999999988),0,239510,previous-suggestion,Governors Island,2/16/2012 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239510/support,,2014-08-04T15:52:29.043635+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239510,,Some idiot,True
5539,1,2014-08-04T15:52:28.972690+00:00,568,POINT (-73.7951639999999998 40.7845459999999989),0,239509,previous-suggestion,Clearview,2/16/2012 0:00:00,,,,,2014-08-04T15:52:28.975573+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239509,,Some idiot,True
