FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
5949,2,2014-08-04T15:52:52.205620+00:00,568,POINT (-73.9212069999999954 40.7672560000000033),0,239918,previous-suggestion,Long Island City,4/2/2012 0:00:00,I live here and would ride it,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239918/support,,2014-08-04T15:52:52.212441+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239918,,F,True
5948,2,2014-08-04T15:52:52.182405+00:00,568,POINT (-73.9233200000000039 40.7642990000000012),0,239917,previous-suggestion,Long Island City,4/2/2012 0:00:00,Close to the trains,,,,2014-08-04T15:52:52.185078+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239917,,Mary,True
5946,1,2014-08-04T15:52:52.095320+00:00,568,POINT (-73.9171400000000034 40.7614710000000002),0,239916,previous-suggestion,Long Island City,4/2/2012 0:00:00,Love the Area,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239916/support,,2014-08-04T15:52:52.099151+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239916,,Gina,True
5947,1,2014-08-04T15:52:52.060425+00:00,568,POINT (-73.9214740000000035 40.7630800000000022),0,239915,previous-suggestion,Long Island City,4/2/2012 0:00:00,Definitely put one in this area.,,,,2014-08-04T15:52:52.065972+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239915,,Gina,True
5945,1,2014-08-04T15:52:52.039505+00:00,568,POINT (-73.9170110000000022 40.7610159999999979),0,239914,previous-suggestion,Long Island City,4/2/2012 0:00:00,Close to all!!!,,,,2014-08-04T15:52:52.041871+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239914,,Sam M.,True
5944,1,2014-08-04T15:52:51.944106+00:00,568,POINT (-73.9175369999999958 40.7613490000000027),0,239913,previous-suggestion,Long Island City,4/2/2012 0:00:00,,,,,2014-08-04T15:52:51.948420+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239913,,Cory,True
5943,1,2014-08-04T15:52:51.876669+00:00,568,POINT (-73.9194470000000052 40.7622599999999977),0,239912,previous-suggestion,Long Island City,4/2/2012 0:00:00,,,,,2014-08-04T15:52:51.879574+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239912,,Emily,True
5942,1,2014-08-04T15:52:51.855930+00:00,568,POINT (-73.9193499999999943 40.7624139999999997),0,239911,previous-suggestion,Long Island City,4/2/2012 0:00:00,Close to bike path.,,,,2014-08-04T15:52:51.858970+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239911,,Tony,True
5941,0,2014-08-04T15:52:51.850527+00:00,568,POINT (-73.9115290000000016 40.7760310000000032),0,239910,previous-suggestion,Steinway,,Hub of ditmars area,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239910/support,,2014-08-04T15:52:51.852958+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239910,,Mr Ditmars,True
5935,1,2014-08-04T15:52:51.699846+00:00,568,POINT (-73.9209489999999931 40.7632019999999997),0,239909,previous-suggestion,Long Island City,4/2/2012 0:00:00,Perfect location right in front of this building. You will not block any storefronts or building entrances.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239909/support,,2014-08-04T15:52:51.704491+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239909,,Sarah,True
