FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
1399,6,2014-08-04T15:48:06.119979+00:00,568,POINT (-73.9380510000000015 40.7430049999999966),0,235417,previous-suggestion,Sunnyside,9/15/2011 0:00:00,All the major schools and office can park here away from the dangerous 59 St Bridge approach high volume traffic area already suggested,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235417/support,,2014-08-04T15:48:06.122640+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235417,,Omar Barrios,True
1397,0,2014-08-04T15:48:05.750695+00:00,568,POINT (-73.9181600000000003 40.7716599999999971),0,235416,previous-suggestion,Long Island City,,N subway,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235416/support,,2014-08-04T15:48:05.757252+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235416,,Scott,True
1396,7,2014-08-04T15:48:05.729378+00:00,568,POINT (-73.7283019999999993 40.6666820000000016),0,235415,previous-suggestion,Green Acres,9/15/2011 0:00:00,Give the outer parts of Queens a chance.,,,,2014-08-04T15:48:05.753943+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235415,,Colette,True
1395,3,2014-08-04T15:48:05.684226+00:00,568,POINT (-73.9159279999999939 40.7427279999999996),0,235414,previous-suggestion,Sunnyside,9/15/2011 0:00:00,The start of the Boulevard of Death that needs protected bike lane all the way to Jamaica. This location is where there is a green space suitable for your station,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235414/support,,2014-08-04T15:48:05.687085+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235414,,Omar Barrios,True
1393,4,2014-08-04T15:48:05.617055+00:00,568,POINT (-73.9614179999999948 40.7960640000000012),0,235413,previous-suggestion,Upper West Side,9/15/2011 0:00:00,A bike stations around Central Park encourages much more exercise around Central Park.,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235413/support,,2014-08-04T15:48:05.619851+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235413,,Luis,True
1394,12,2014-08-04T15:48:05.543168+00:00,568,POINT (-73.9636500000000012 40.6774879999999968),0,235412,previous-suggestion,Prospect Heights,9/15/2011 0:00:00,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235412/support,,2014-08-04T15:48:05.545635+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235412,,,True
1392,0,2014-08-04T15:48:05.434769+00:00,568,POINT (-73.9093189999999964 40.7450860000000006),0,235411,previous-suggestion,Woodside,,Woodside library,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235411/support,,2014-08-04T15:48:05.437948+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235411,,Omar Barrios,True
1391,7,2014-08-04T15:48:05.381052+00:00,568,POINT (-73.9376859999999994 40.8457849999999993),0,235410,previous-suggestion,Washington Heights,9/15/2011 0:00:00,This is a well-trafficked intersection at the site of a sizable weekly greenmarket.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235410/support,,2014-08-04T15:48:05.383736+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235410,http://graph.facebook.com/586569712/picture?type=large,Eric K. Washington,True
1390,6,2014-08-04T15:48:05.368607+00:00,568,POINT (-73.9047489999999954 40.7451509999999999),0,235409,previous-suggestion,Woodside,9/15/2011 0:00:00,Triangle plaza near subway/LIRR station along the biz corridor of Woodside,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235409/support,,2014-08-04T15:48:05.375359+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235409,,,True
1389,1,2014-08-04T15:48:05.234229+00:00,568,POINT (-73.9840559999999954 40.7835060000000027),0,235408,previous-suggestion,Upper West Side,9/15/2011 0:00:00,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235408/support,,2014-08-04T15:48:05.236788+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/235408,http://a3.twimg.com/profile_images/447671946/ls_0112_Kev_head_small_normal.jpg,Kevin Silverman,True
