FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
2199,0,2014-08-04T15:48:55.359929+00:00,568,POINT (-73.9137819999999977 40.7655010000000004),0,236217,previous-suggestion,Long Island City,,Live nearby. Would love to bike to work in midtown,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236217/support,,2014-08-04T15:48:55.362276+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236217,,,True
2194,3,2014-08-04T15:48:55.244976+00:00,568,POINT (-73.9394669999999934 40.6654449999999983),0,236216,previous-suggestion,Crown Heights South,9/15/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236216/support,,2014-08-04T15:48:55.247583+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236216,,KB,True
2197,0,2014-08-04T15:48:55.236207+00:00,568,POINT (-73.9956650000000025 40.6711579999999984),0,236215,previous-suggestion,Gowanus,,Lowes,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236215/support,,2014-08-04T15:48:55.242016+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236215,,KB,True
2196,8,2014-08-04T15:48:55.221522+00:00,568,POINT (-73.9214209999999952 40.7665409999999966),0,236214,previous-suggestion,Long Island City,9/15/2011 0:00:00,I live near here,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236214/support,,2014-08-04T15:48:55.224094+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236214,,,True
2195,6,2014-08-04T15:48:55.207948+00:00,568,POINT (-73.9693790000000035 40.6770160000000018),0,236213,previous-suggestion,Prospect Heights,9/15/2011 0:00:00,This is a popular spot at the intersection of Vanderbilt Avenue (bike lane) and Park Place (B/Q subway) that's also where many people stop for coffee on their way to work (Joyce).,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236213/support,,2014-08-04T15:48:55.210474+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236213,,Chris,True
2193,3,2014-08-04T15:48:55.087939+00:00,568,POINT (-73.9472779999999972 40.7113439999999969),0,236212,previous-suggestion,Williamsburg,9/15/2011 0:00:00,,,,,2014-08-04T15:48:55.090316+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236212,,yambor,True
2192,13,2014-08-04T15:48:55.024575+00:00,568,POINT (-73.9555929999999933 40.6770989999999983),0,236211,previous-suggestion,Crown Heights,9/15/2011 0:00:00,This is the nexus of three bike routes (Bergen/Dean/Franklin). People could walk to here and cruise to Downtown Brooklyn. I would support taking away a few parking spaces or give up sidewalk space for this.,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236211/support,,2014-08-04T15:48:55.027192+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236211,,,True
2190,5,2014-08-04T15:48:54.987209+00:00,568,POINT (-73.9148869999999931 40.7636809999999983),0,236210,previous-suggestion,Long Island City,9/15/2011 0:00:00,I live near it and it would be great to get around Astoria on bike!,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236210/support,,2014-08-04T15:48:54.993482+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236210,,David,True
2181,8,2014-08-04T15:48:54.943631+00:00,568,POINT (-73.9527599999999978 40.6762030000000010),0,236209,previous-suggestion,Crown Heights,9/15/2011 0:00:00,Grant Square is on a bike lane and might have some space for a station that can connect to the express trains that are 1/2 mile away.,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236209/support,,2014-08-04T15:48:54.945933+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236209,,,True
2191,6,2014-08-04T15:48:54.937251+00:00,568,POINT (-73.9250689999999935 40.7614060000000009),0,236208,previous-suggestion,Long Island City,9/15/2011 0:00:00,It's close to my apartment and the train station.,,,,2014-08-04T15:48:54.939753+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236208,,Dana,True
2189,4,2014-08-04T15:48:54.875254+00:00,568,POINT (-73.9604530000000011 40.7805490000000006),0,236207,previous-suggestion,Upper East Side,9/15/2011 0:00:00,its right next to the met and the entrance to the park on 84th street...its a great stop because its on museum mile and where all the action is!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236207/support,,2014-08-04T15:48:54.878652+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236207,,rachel,True
2188,0,2014-08-04T15:48:54.791816+00:00,568,POINT (-73.9211640000000045 40.7634860000000003),0,236206,previous-suggestion,Long Island City,,Residential population in Astoria,,,,2014-08-04T15:48:54.794135+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236206,,,True
2187,7,2014-08-04T15:48:54.755510+00:00,568,POINT (-73.9512469999999951 40.7245670000000004),0,236205,previous-suggestion,Williamsburg,9/15/2011 0:00:00,i want a bike station here because Greenpoint is sort of a sprawling neighborhood with only a few train stations. it isn't easy to get around to some of the areas north of mcguinness blvd!,,,,2014-08-04T15:48:54.757908+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236205,,linds,True
2184,9,2014-08-04T15:48:54.663492+00:00,568,POINT (-73.9971879999999942 40.6743799999999993),0,236204,previous-suggestion,Gowanus,9/15/2011 0:00:00,Smith & 9th is a jumping-off point for accessing Red Hook.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236204/support,,2014-08-04T15:48:54.666219+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236204,,Nicole,True
2186,0,2014-08-04T15:48:54.613778+00:00,568,POINT (-73.8137040000000013 40.5900850000000020),0,236203,previous-suggestion,Hammels,,The Gateway Bike & Boathouse,,,,2014-08-04T15:48:54.616747+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236203,,Rick Horan,True
2185,0,2014-08-04T15:48:54.589091+00:00,568,POINT (-73.8446890000000025 40.7214439999999982),0,236202,previous-suggestion,Forest Hills,,Forest Hills has shopping,,,,2014-08-04T15:48:54.591275+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236202,,Jennifer,True
2183,7,2014-08-04T15:48:54.455400+00:00,568,POINT (-73.9123660000000058 40.6994860000000003),0,236201,previous-suggestion,Ridgewood,9/15/2011 0:00:00,This is a major transit hub with connections to both Queens and Brooklyn. The station house has unused retail that would be ideal for bike related businesses. And it at the the beginning of the Ridgewood and Glendale Myrtle Avenue shopping district.,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236201/support,,2014-08-04T15:48:54.457864+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236201,http://a3.twimg.com/profile_images/1309803667/bd95fe5c-4957-4acc-9fc1-32409bffd949_normal.png,Christopher Edwards,True
2182,4,2014-08-04T15:48:54.407513+00:00,568,POINT (-73.9393599999999935 40.6709460000000007),0,236200,previous-suggestion,Crown Heights South,9/15/2011 0:00:00,I like here and want to be able to bike to and/or from work in Manhattan.,,,,2014-08-04T15:48:54.410050+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236200,,Zalmy Pinson,True
2178,5,2014-08-04T15:48:54.251278+00:00,568,POINT (-73.8413419999999974 40.6641639999999995),0,236199,previous-suggestion,Lidenwood,9/15/2011 0:00:00,bike to the shore down cross bay,,,,2014-08-04T15:48:54.255853+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236199,,liketobike,True
2180,8,2014-08-04T15:48:54.216634+00:00,568,POINT (-73.9664290000000051 40.8083600000000004),0,236198,previous-suggestion,Morningside Heights,9/15/2011 0:00:00,Columbia students would definitely use this.,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236198/support,,2014-08-04T15:48:54.219163+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236198,,D,True
