FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
3732,2,2014-08-04T15:50:39.221203+00:00,568,POINT (-73.9863090000000057 40.6612849999999995),0,237718,previous-suggestion,Park Slope,9/24/2011 0:00:00,Many schools within a 2 block radius. Many families who bike. Residential area. Long walk to subways. Make it transportation friendly this way.,,,,2014-08-04T15:50:39.225195+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237718,,Cait,True
3731,5,2014-08-04T15:50:39.148890+00:00,568,POINT (-73.9799150000000054 40.6608799999999988),0,237717,previous-suggestion,Windsor Terrace,9/24/2011 0:00:00,Couldn't be more logical. At the Park. At major intersection in this part of Brooklyn- residential and commercial area at the Park. At the F train.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237717/support,,2014-08-04T15:50:39.160494+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237717,,Cait,True
3730,1,2014-08-04T15:50:39.082557+00:00,568,POINT (-73.9721360000000061 40.6504369999999966),0,237716,previous-suggestion,Prospect Park South,9/24/2011 0:00:00,Logical location. At Prospect Park. No nearby trains. Residential areas. Makes perfect sense.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237716/support,,2014-08-04T15:50:39.084989+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237716,,Cait,True
3727,0,2014-08-04T15:50:38.987748+00:00,568,POINT (-73.9643420000000020 40.6408470000000008),0,237715,previous-suggestion,Prospect Park South,9/24/2011 0:00:00,It's close to the B/Q train which is the main subway line in the area. It's a very populated residential area where many people commute to and from work and it's a logical commuter location. This neighborhood has also become more populated and it will e,,,,2014-08-04T15:50:38.990384+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237715,,Cait,True
3726,6,2014-08-04T15:50:38.956961+00:00,568,POINT (-73.9248549999999938 40.7612099999999984),0,237714,previous-suggestion,Long Island City,9/24/2011 0:00:00,i live near here,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237714/support,,2014-08-04T15:50:38.960989+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237714,,,True
3729,0,2014-08-04T15:50:38.942060+00:00,568,POINT (-73.9794320000000027 40.6426540000000003),0,237713,previous-suggestion,Kensington,,Major intersection in the area- near the F/G train. Near buses. Residential and businesses,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237713/support,,2014-08-04T15:50:38.945476+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237713,,Cait,True
3728,8,2014-08-04T15:50:38.906177+00:00,568,POINT (-73.9732949999999931 40.6381930000000011),0,237712,previous-suggestion,Kensington,9/24/2011 0:00:00,This is in between the F and the Q train lines. It's on a bike path which leads straight to Coney Island. It's a good place to enable more commuters to be able to have access to bike. It's also a densely populated residential neighborhood and it makes,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237712/support,,2014-08-04T15:50:38.908718+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237712,,Cait,True
3725,5,2014-08-04T15:50:38.745192+00:00,568,POINT (-73.9377939999999967 40.7666060000000030),0,237711,previous-suggestion,Astoria,9/24/2011 0:00:00,noguchi!!!!,,,,2014-08-04T15:50:38.748180+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237711,,,True
3724,0,2014-08-04T15:50:38.705257+00:00,568,POINT (-73.9818680000000057 40.7746350000000035),0,237710,previous-suggestion,Upper West Side,,next to AMC theater,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237710/support,,2014-08-04T15:50:38.708075+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237710,,,True
3723,3,2014-08-04T15:50:38.636105+00:00,568,POINT (-73.9379330000000010 40.7665000000000006),0,237709,previous-suggestion,Astoria,9/23/2011 0:00:00,,,,,2014-08-04T15:50:38.639049+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237709,,,True
3722,0,2014-08-04T15:50:38.615542+00:00,568,POINT (-73.9392959999999988 40.7989880000000014),0,237708,previous-suggestion,East Harlem,,The new Hunter/CUNY School of Social Work has just opened on this corner,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237708/support,,2014-08-04T15:50:38.619381+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237708,,Joel P,True
3721,1,2014-08-04T15:50:38.508315+00:00,568,POINT (-73.9689089999999965 40.6769139999999965),0,237707,previous-suggestion,Prospect Heights,9/23/2011 0:00:00,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237707/support,,2014-08-04T15:50:38.511979+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237707,,,True
3719,5,2014-08-04T15:50:38.426056+00:00,568,POINT (-73.9368390000000062 40.7667519999999968),0,237706,previous-suggestion,Astoria,9/23/2011 0:00:00,I love this museum and LIC is hopping!!!,,,,2014-08-04T15:50:38.433584+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237706,,Gordon,True
3720,0,2014-08-04T15:50:38.418025+00:00,568,POINT (-73.9370430000000027 40.7669149999999973),0,237705,previous-suggestion,Astoria,,This would allow more people access to the Noguchi Museum,,,,2014-08-04T15:50:38.420807+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237705,,Kate,True
3718,2,2014-08-04T15:50:38.369748+00:00,568,POINT (-73.9816100000000034 40.7785909999999987),0,237704,previous-suggestion,Upper West Side,9/23/2011 0:00:00,allows people to take the express train to 72nd then grab a bike right from the subway to get around the uws,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237704/support,,2014-08-04T15:50:38.373250+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237704,,dan,True
