FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
2298,5,2014-08-04T15:49:03.522748+00:00,568,POINT (-73.9185889999999972 40.8093829999999969),0,236317,previous-suggestion,Mott Haven,9/15/2011 0:00:00,Brook Park is already a community hub that promotes healthy living. Help us empower the community to ride!,,,,2014-08-04T15:49:03.525287+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236317,,Amber Bennett,True
2296,0,2014-08-04T15:49:03.380031+00:00,568,POINT (-73.9614609999999999 40.6552059999999997),0,236316,previous-suggestion,Prospect Lefferts Gardens,,From the Parkside Q stop,8,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236316/support,,2014-08-04T15:49:03.382453+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236316,,Scott,True
2297,5,2014-08-04T15:49:03.374852+00:00,568,POINT (-73.9756450000000001 40.7760800000000003),0,236315,previous-suggestion,Upper West Side,9/15/2011 0:00:00,convenient for in/out of the park. plenty of space. access to subway.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236315/support,,2014-08-04T15:49:03.377301+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236315,,Steve,True
2292,7,2014-08-04T15:49:03.311105+00:00,568,POINT (-73.9764820000000043 40.7772989999999993),0,236314,previous-suggestion,Upper West Side,9/15/2011 0:00:00,,,,,2014-08-04T15:49:03.320177+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236314,,lauren,True
2295,8,2014-08-04T15:49:03.256971+00:00,568,POINT (-73.9708710000000025 40.6750639999999990),0,236313,previous-suggestion,Prospect Heights,9/15/2011 0:00:00,It's time to get green about transportation!,,,,2014-08-04T15:49:03.259334+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236313,,Ted,True
2294,16,2014-08-04T15:49:03.098969+00:00,568,POINT (-73.9578779999999938 40.7448740000000029),0,236312,previous-suggestion,Hunters Point,9/15/2011 0:00:00,,,,,2014-08-04T15:49:03.101489+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236312,,,True
2293,6,2014-08-04T15:49:03.094090+00:00,568,POINT (-73.9583290000000062 40.7337050000000005),0,236311,previous-suggestion,Greenpoint,9/15/2011 0:00:00,It's a schlep to the G from up here. It's a schlep to anywhere.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236311/support,,2014-08-04T15:49:03.096549+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236311,,Jon,True
2291,8,2014-08-04T15:49:03.032245+00:00,568,POINT (-73.9781980000000061 40.7770709999999994),0,236310,previous-suggestion,Upper West Side,9/15/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236310/support,,2014-08-04T15:49:03.038557+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236310,,lauren,True
2289,10,2014-08-04T15:49:02.816324+00:00,568,POINT (-73.9473310000000055 40.7642340000000019),0,236309,previous-suggestion,Roosevelt Island,9/15/2011 0:00:00,This is one of the few places on Roosevelt Island with available covered parking for bikes,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236309/support,,2014-08-04T15:49:02.818691+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236309,,Mike,True
2290,3,2014-08-04T15:49:02.807531+00:00,568,POINT (-73.9480510000000066 40.7825630000000032),0,236308,previous-suggestion,Upper East Side,9/15/2011 0:00:00,Easy connection with the 2nd Avenue Subway!,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236308/support,,2014-08-04T15:49:02.810507+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236308,,UESider,True
