FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
4032,0,2014-08-04T15:51:01.317987+00:00,568,POINT (-73.9536080000000027 40.7903939999999992),0,238018,previous-suggestion,Upper East Side,10/1/2011 0:00:00,This is where i live and i woudl LOVE to commute by bike to work!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238018/support,,2014-08-04T15:51:01.338516+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238018,,,True
4031,2,2014-08-04T15:51:01.274277+00:00,568,POINT (-73.9441659999999956 40.8097560000000001),0,238017,previous-suggestion,Harlem,10/1/2011 0:00:00,I live close to here!,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238017/support,,2014-08-04T15:51:01.279473+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238017,,,True
4030,2,2014-08-04T15:51:01.181586+00:00,568,POINT (-73.9473849999999970 40.7710429999999988),0,238016,previous-suggestion,Upper East Side,10/1/2011 0:00:00,please help! we are so isolated on east end avenue!,,,,2014-08-04T15:51:01.211536+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238016,,Rebecca,True
4028,3,2014-08-04T15:51:01.156113+00:00,568,POINT (-74.1035540000000026 40.6163219999999967),0,238015,previous-suggestion,Grymes Hill,10/1/2011 0:00:00,Heavy volume for Bus Transfers. Could help peopleget where they need to go faster.,,,,2014-08-04T15:51:01.163111+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238015,,JosephZ,True
4027,2,2014-08-04T15:51:01.002366+00:00,568,POINT (-73.9419350000000009 40.8293400000000020),0,238014,previous-suggestion,Hamilton Heights,10/1/2011 0:00:00,,,,,2014-08-04T15:51:01.004853+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238014,,odyssÃ©,True
4026,6,2014-08-04T15:51:00.909440+00:00,568,POINT (-73.9554959999999966 40.8101460000000031),0,238013,previous-suggestion,Morningside Heights,10/1/2011 0:00:00,I live here! :),1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238013/support,,2014-08-04T15:51:00.953749+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238013,,Donna G,True
4029,2,2014-08-04T15:51:00.925702+00:00,568,POINT (-73.9586079999999981 40.7687839999999966),0,238012,previous-suggestion,Upper East Side,10/1/2011 0:00:00,Us isolated folks in yorkville need a way to get around!!!,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238012/support,,2014-08-04T15:51:00.928130+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238012,,Rebecca,True
4025,5,2014-08-04T15:51:00.731894+00:00,568,POINT (-73.9613970000000052 40.7316399999999987),0,238011,previous-suggestion,Greenpoint,10/1/2011 0:00:00,It would be great to have a bike station just off the East River Ferry.,,,,2014-08-04T15:51:00.734846+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238011,,Rebecca A Harris,True
4024,2,2014-08-04T15:51:00.706071+00:00,568,POINT (-73.9179879999999940 40.7702870000000033),0,238010,previous-suggestion,Long Island City,10/1/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238010/support,,2014-08-04T15:51:00.709907+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238010,,Marina,True
4023,3,2014-08-04T15:51:00.648956+00:00,568,POINT (-73.9511619999999965 40.7237530000000021),0,238009,previous-suggestion,Williamsburg,10/1/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238009/support,,2014-08-04T15:51:00.658299+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238009,,Marina,True
4021,3,2014-08-04T15:51:00.573151+00:00,568,POINT (-73.9795069999999981 40.7814910000000026),0,238008,previous-suggestion,Upper West Side,10/1/2011 0:00:00,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238008/support,,2014-08-04T15:51:00.577206+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238008,,,True
4022,3,2014-08-04T15:51:00.558435+00:00,568,POINT (-73.9813950000000062 40.5754909999999995),0,238007,previous-suggestion,Brighton Beach,10/1/2011 0:00:00,This is where the original Nathan's is.,,,,2014-08-04T15:51:00.562117+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238007,,,True
4020,8,2014-08-04T15:51:00.342640+00:00,568,POINT (-73.8464589999999959 40.7556269999999969),0,238006,previous-suggestion,Flushing,10/1/2011 0:00:00,,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238006/support,,2014-08-04T15:51:00.344988+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238006,,,True
4018,2,2014-08-04T15:51:00.320533+00:00,568,POINT (-73.9530069999999995 40.8072879999999998),0,238005,previous-suggestion,Harlem,10/1/2011 0:00:00,space for racks in Harlem,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238005/support,,2014-08-04T15:51:00.323544+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238005,,mkl,True
