FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
4338,5,2014-08-04T15:51:18.679311+00:00,568,POINT (-73.9540429999999986 40.7299089999999993),0,238318,previous-suggestion,Greenpoint,10/12/2011 0:00:00,It's close to my house,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238318/support,,2014-08-04T15:51:18.681729+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238318,,,True
4336,1,2014-08-04T15:51:18.638250+00:00,568,POINT (-73.8836129999999969 40.7476219999999998),0,238317,previous-suggestion,Elmhurst,10/12/2011 0:00:00,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238317/support,,2014-08-04T15:51:18.644443+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238317,,,True
4335,3,2014-08-04T15:51:18.427284+00:00,568,POINT (-73.9184819999999974 40.8729769999999988),0,238316,previous-suggestion,Inwood,10/12/2011 0:00:00,It's near my home and it's near a park that's pretty busy. I think there will be a lot of business there.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238316/support,,2014-08-04T15:51:18.429693+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238316,,Caskey Hunsader,True
4332,0,2014-08-04T15:51:18.401474+00:00,568,POINT (-73.9402180000000016 40.8462480000000028),0,238315,previous-suggestion,Washington Heights,,It's near a park,,,,2014-08-04T15:51:18.408443+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238315,,Youssef,True
4334,0,2014-08-04T15:51:18.366370+00:00,568,POINT (-73.9450460000000049 40.7201760000000021),0,238314,previous-suggestion,Greenpoint,,It is convenient to McGolrick and McCarren park,,,,2014-08-04T15:51:18.369076+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238314,,,True
4333,1,2014-08-04T15:51:18.362290+00:00,568,POINT (-73.9566980000000029 40.8249560000000002),0,238313,previous-suggestion,Manhattanville,10/12/2011 0:00:00,I live near this station and Hamilton Heights is all too often neglected or given second class attention by NYC services. it would be an excellent way for people to enjoy this part of the bike path along the river and to connect with downtown.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238313/support,,2014-08-04T15:51:18.365384+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238313,,,True
4331,0,2014-08-04T15:51:18.225525+00:00,568,POINT (-73.9402180000000016 40.8462480000000028),0,238312,previous-suggestion,Washington Heights,,It's near a park,,,,2014-08-04T15:51:18.228053+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238312,,,True
4330,2,2014-08-04T15:51:18.128269+00:00,568,POINT (-73.9960300000000046 40.6734530000000021),0,238311,previous-suggestion,Gowanus,10/12/2011 0:00:00,Bike access to Red Hook!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238311/support,,2014-08-04T15:51:18.134004+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238311,,Mick Berry,True
4329,0,2014-08-04T15:51:18.117395+00:00,568,POINT (-74.0162430000000029 40.6746320000000026),0,238310,previous-suggestion,Red Hook,,Red Hook has terrible transit access,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238310/support,,2014-08-04T15:51:18.119908+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238310,,Mick Berry,True
4328,0,2014-08-04T15:51:18.080195+00:00,568,POINT (-73.8909299999999973 40.7589510000000033),0,238309,previous-suggestion,Jackson Heights,,I live near this location and would like to commute to work from Queens into Soho. The 75 street and 34 avenue bike lanes are near and this location is an outlet to the Flushing Bay promenade and Astoria,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238309/support,,2014-08-04T15:51:18.082824+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238309,,Grisel,True
