FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
3524,3,2014-08-04T15:50:21.812409+00:00,568,POINT (-73.9554640000000063 40.7570989999999966),0,237518,previous-suggestion,Upper East Side,9/21/2011 0:00:00,I want biking access to the FDR Four Freedoms Park,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237518/support,,2014-08-04T15:50:21.816915+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237518,,Janis Conner,True
3523,1,2014-08-04T15:50:21.670885+00:00,568,POINT (-73.9529959999999988 40.7587090000000032),0,237517,previous-suggestion,Roosevelt Island,9/21/2011 0:00:00,,,,,2014-08-04T15:50:21.703535+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237517,,,True
3522,1,2014-08-04T15:50:21.697111+00:00,568,POINT (-73.9534040000000061 40.7577500000000015),0,237516,previous-suggestion,Upper East Side,9/21/2011 0:00:00,It is near the new FDR memorials and I would like to be able to take the tram and ride a bike to and from the memorial,,,,2014-08-04T15:50:21.699737+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237516,,,True
3521,3,2014-08-04T15:50:21.640209+00:00,568,POINT (-73.9541009999999943 40.7570849999999965),0,237515,previous-suggestion,Upper East Side,9/21/2011 0:00:00,It is close to the Tramway station,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237515/support,,2014-08-04T15:50:21.655481+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237515,,JB,True
3520,1,2014-08-04T15:50:21.522527+00:00,568,POINT (-73.9502600000000001 40.6327590000000001),0,237514,previous-suggestion,South Midwood,9/21/2011 0:00:00,,,,,2014-08-04T15:50:21.527194+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237514,,Danielle,True
3518,14,2014-08-04T15:50:21.446366+00:00,568,POINT (-73.9450999999999965 40.7678749999999965),0,237513,previous-suggestion,Roosevelt Island,9/21/2011 0:00:00,,,,,2014-08-04T15:50:21.451179+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237513,,Cynthia,True
3519,3,2014-08-04T15:50:21.413184+00:00,568,POINT (-73.8950710000000015 40.6256539999999973),0,237512,previous-suggestion,Canarsie,9/21/2011 0:00:00,,,,,2014-08-04T15:50:21.418893+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237512,,Danielle,True
3517,5,2014-08-04T15:50:21.366293+00:00,568,POINT (-73.9581569999999999 40.7444029999999984),0,237511,previous-suggestion,Hunters Point,9/21/2011 0:00:00,it's close to the piers,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237511/support,,2014-08-04T15:50:21.370170+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237511,,Earl,True
3516,5,2014-08-04T15:50:21.274095+00:00,568,POINT (-73.9633070000000004 40.7203060000000008),0,237510,previous-suggestion,Williamsburg,9/21/2011 0:00:00,it's near the ferry,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237510/support,,2014-08-04T15:50:21.279265+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237510,,,True
3515,3,2014-08-04T15:50:21.141819+00:00,568,POINT (-74.0007399999999933 40.6576250000000030),0,237509,previous-suggestion,Windsor Terrace,9/21/2011 0:00:00,PS 172 Beacon School of Excellence is here. A bike station could be useful for students and employees. It also happens to be the midpoint between two subway stops.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237509/support,,2014-08-04T15:50:21.149916+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237509,http://graph.facebook.com/547334497/picture?type=large,David Mazza,True
3514,1,2014-08-04T15:50:21.086004+00:00,568,POINT (-73.9904290000000060 40.6862100000000027),0,237508,previous-suggestion,Boerum Hill,9/21/2011 0:00:00,My bike was stolen and this would be a nice alternative to buying one.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237508/support,,2014-08-04T15:50:21.088473+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237508,,Clara,True
3512,2,2014-08-04T15:50:21.047696+00:00,568,POINT (-73.9531300000000016 40.7270219999999981),0,237507,previous-suggestion,Williamsburg,9/21/2011 0:00:00,It's in front of the YMCA,8,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237507/support,,2014-08-04T15:50:21.060652+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237507,,,True
3513,1,2014-08-04T15:50:20.966957+00:00,568,POINT (-73.9024959999999993 40.7447280000000021),0,237506,previous-suggestion,Woodside,9/21/2011 0:00:00,that's where I live!,,,,2014-08-04T15:50:20.979409+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237506,,Peggy,True
3511,0,2014-08-04T15:50:20.891381+00:00,568,POINT (-73.9695719999999994 40.6720210000000009),0,237505,previous-suggestion,Prospect Heights,,near the park for riding,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237505/support,,2014-08-04T15:50:20.894585+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237505,,,True
3510,5,2014-08-04T15:50:20.782577+00:00,568,POINT (-73.9893560000000008 40.7769740000000027),0,237504,previous-suggestion,Upper West Side,9/21/2011 0:00:00,There have been several new luxusry high rise buildings built along Riverside Blvd in recent years with very few options for public transportation. I believe several new buildings will continue to be built in coming years.,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237504/support,,2014-08-04T15:50:20.795596+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237504,,mike,True
3508,0,2014-08-04T15:50:20.671426+00:00,568,POINT (-73.9280619999999971 40.8659910000000011),0,237503,previous-suggestion,Inwood,,This intersection is central to major upper-Manhattan bike traffic. Broadway is the main north/south thoroughfare,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237503/support,,2014-08-04T15:50:20.678614+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237503,,,True
3507,3,2014-08-04T15:50:20.664570+00:00,568,POINT (-73.9671369999999939 40.6397400000000033),0,237502,previous-suggestion,Prospect Park South,9/21/2011 0:00:00,,,,,2014-08-04T15:50:20.675364+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237502,,,True
3509,2,2014-08-04T15:50:20.668782+00:00,568,POINT (-73.9643039999999985 40.6413030000000006),0,237501,previous-suggestion,Prospect Park South,9/21/2011 0:00:00,,,,,2014-08-04T15:50:20.671440+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237501,,Francine,True
3505,5,2014-08-04T15:50:20.480142+00:00,568,POINT (-73.9692289999999986 40.7862349999999978),0,237500,previous-suggestion,Upper West Side,9/21/2011 0:00:00,I live here and it's right by an entrance to CP and very close to the reservoir.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237500/support,,2014-08-04T15:50:20.487101+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237500,,Alicia,True
3506,0,2014-08-04T15:50:20.462654+00:00,568,POINT (-73.9673410000000047 40.6397890000000004),0,237499,previous-suggestion,Prospect Park South,,I live in a studio where it is hard to keep a bike,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237499/support,,2014-08-04T15:50:20.472206+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237499,,Colin,True
3502,10,2014-08-04T15:50:20.378633+00:00,568,POINT (-73.9445099999999940 40.7689459999999997),0,237498,previous-suggestion,Upper East Side,9/21/2011 0:00:00,,,,,2014-08-04T15:50:20.391090+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/237498,,,True
