FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
4742,2,2014-08-04T15:51:40.919315+00:00,568,POINT (-73.9464409999999930 40.7816210000000012),0,238718,previous-suggestion,Upper East Side,11/7/2011 0:00:00,Until the second ave subway is complete (hah!) this location is a full 15 min walk (and 20 mins by bus!) from the subway. It would be an ideal spot to fill the gap in service.,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238718/support,,2014-08-04T15:51:40.929184+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238718,,,True
4744,0,2014-08-04T15:51:40.918534+00:00,568,POINT (-73.9528779999999983 40.7352660000000029),0,238717,previous-suggestion,Greenpoint,,This would be a great place for a bike share location,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238717/support,,2014-08-04T15:51:40.921561+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238717,,Jacob,True
4743,0,2014-08-04T15:51:40.901444+00:00,568,POINT (-73.9712030000000027 40.7932530000000000),0,238716,previous-suggestion,Upper West Side,,i think the 1,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238716/support,,2014-08-04T15:51:40.905020+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238716,,Gene Schwanke,True
4741,1,2014-08-04T15:51:40.800672+00:00,568,POINT (-73.9163999999999959 40.6888140000000007),0,238715,previous-suggestion,Bushwick,11/7/2011 0:00:00,it's a good spot.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238715/support,,2014-08-04T15:51:40.803404+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238715,,,True
4740,0,2014-08-04T15:51:40.746520+00:00,568,POINT (-73.9471280000000064 40.7759420000000006),0,238714,previous-suggestion,Upper East Side,,there are tons of residents around 86 & york,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238714/support,,2014-08-04T15:51:40.749239+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238714,,alex,True
4739,2,2014-08-04T15:51:40.708882+00:00,568,POINT (-73.9415910000000025 40.8393730000000019),0,238713,previous-suggestion,Washington Heights,11/6/2011 0:00:00,,,,,2014-08-04T15:51:40.711541+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238713,,,True
4736,1,2014-08-04T15:51:40.626390+00:00,568,POINT (-73.8677880000000044 40.7322490000000030),0,238712,previous-suggestion,Corona,11/5/2011 0:00:00,,,,,2014-08-04T15:51:40.629123+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238712,,Someone,True
4738,1,2014-08-04T15:51:40.615749+00:00,568,POINT (-73.9606459999999970 40.7329250000000016),0,238711,previous-suggestion,Greenpoint,11/5/2011 0:00:00,I live here and I think it's a lovely neighborhood to bike around,,,,2014-08-04T15:51:40.618689+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238711,,,True
4737,1,2014-08-04T15:51:40.542432+00:00,568,POINT (-73.8598810000000014 40.7326970000000017),0,238710,previous-suggestion,Corona,11/5/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238710/support,,2014-08-04T15:51:40.545283+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238710,,Someone,True
4732,1,2014-08-04T15:51:40.416794+00:00,568,POINT (-73.9288669999999968 40.7246150000000000),0,238709,previous-suggestion,Blissville,11/5/2011 0:00:00,,,,,2014-08-04T15:51:40.428841+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238709,,Someone,True
4735,2,2014-08-04T15:51:40.416599+00:00,568,POINT (-73.8715210000000013 40.7290869999999998),0,238708,previous-suggestion,Corona,11/5/2011 0:00:00,,,,,2014-08-04T15:51:40.419227+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238708,,Someone,True
4734,2,2014-08-04T15:51:40.381030+00:00,568,POINT (-73.9112400000000065 40.7165570000000017),0,238707,previous-suggestion,Maspeth,11/5/2011 0:00:00,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,,,,2014-08-04T15:51:40.384870+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238707,,Someone,True
4733,1,2014-08-04T15:51:40.331005+00:00,568,POINT (-73.9208849999999984 40.7230289999999968),0,238706,previous-suggestion,Maspeth,11/5/2011 0:00:00,Who doesn't want to ride a bike on water?,,,,2014-08-04T15:51:40.334242+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238706,,Someone,True
4731,1,2014-08-04T15:51:40.126020+00:00,568,POINT (-73.9599809999999991 40.7386320000000026),0,238705,previous-suggestion,Greenpoint,11/5/2011 0:00:00,,,,,2014-08-04T15:51:40.128992+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238705,,Someone,True
4730,2,2014-08-04T15:51:40.104851+00:00,568,POINT (-73.8869600000000020 40.7704740000000001),0,238704,previous-suggestion,Astoria,11/5/2011 0:00:00,,,,,2014-08-04T15:51:40.107190+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238704,,Someone,True
4729,2,2014-08-04T15:51:40.085124+00:00,568,POINT (-73.8532289999999989 40.7844649999999973),0,238703,previous-suggestion,College Point,11/5/2011 0:00:00,,,,,2014-08-04T15:51:40.087644+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238703,,Someone,True
4728,2,2014-08-04T15:51:40.029439+00:00,568,POINT (-73.8464910000000003 40.7735130000000012),0,238702,previous-suggestion,College Point,11/5/2011 0:00:00,,,,,2014-08-04T15:51:40.032250+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/238702,,Someone,True
