FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
2500,6,2014-08-04T15:49:14.831928+00:00,568,POINT (-74.0941550000000007 40.6149109999999993),0,236517,previous-suggestion,Fox Hills,9/16/2011 0:00:00,,,,,2014-08-04T15:49:14.834426+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236517,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2499,5,2014-08-04T15:49:14.818850+00:00,568,POINT (-74.1464260000000053 40.6324329999999989),0,236516,previous-suggestion,Mariner's Harbor,9/16/2011 0:00:00,,,,,2014-08-04T15:49:14.821283+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236516,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2495,4,2014-08-04T15:49:14.652427+00:00,568,POINT (-73.8553739999999976 40.7567269999999979),0,236515,previous-suggestion,South Corona,9/16/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236515/support,,2014-08-04T15:49:14.655826+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236515,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2494,3,2014-08-04T15:49:14.647946+00:00,568,POINT (-73.8841270000000065 40.7612779999999972),0,236514,previous-suggestion,Jackson Heights,9/16/2011 0:00:00,,,,,2014-08-04T15:49:14.651506+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236514,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2497,2,2014-08-04T15:49:14.639824+00:00,568,POINT (-73.8313409999999948 40.6355569999999986),0,236513,previous-suggestion,John F Kennedy Int'l Airport,9/16/2011 0:00:00,,,,,2014-08-04T15:49:14.642424+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236513,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2496,4,2014-08-04T15:49:14.575369+00:00,568,POINT (-73.8643000000000001 40.7554269999999974),0,236512,previous-suggestion,North Corona,9/16/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236512/support,,2014-08-04T15:49:14.577857+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236512,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2493,5,2014-08-04T15:49:14.493137+00:00,568,POINT (-73.8706520000000069 40.7648530000000022),0,236511,previous-suggestion,East Elmhurst,9/16/2011 0:00:00,,,,,2014-08-04T15:49:14.495508+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236511,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2491,8,2014-08-04T15:49:14.392828+00:00,568,POINT (-73.9297889999999995 40.6040240000000026),0,236510,previous-suggestion,Brooklyn Marine Park,9/16/2011 0:00:00,there is a salt marsh ecology center here,,,,2014-08-04T15:49:14.395751+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236510,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2488,6,2014-08-04T15:49:14.385882+00:00,568,POINT (-73.9552379999999943 40.7493160000000003),0,236509,previous-suggestion,Hunters Point,9/16/2011 0:00:00,,,,,2014-08-04T15:49:14.388441+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236509,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
2492,6,2014-08-04T15:49:14.370082+00:00,568,POINT (-73.8318560000000019 40.7816880000000026),0,236508,previous-suggestion,Malba,9/16/2011 0:00:00,,,,,2014-08-04T15:49:14.376300+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236508,http://graph.facebook.com/34603515/picture?type=large,Andrew Watanabe,True
