FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
2398,2,2014-08-04T15:49:09.065964+00:00,568,POINT (-73.9148979999999938 40.7676459999999992),0,236417,previous-suggestion,Long Island City,9/15/2011 0:00:00,Foot of the RFK bridge will allow me to commute in Manhattan and check out some (plumbing) projects I am involved with. This will take one 4x4 pick up truck off the road and alleviate a toll for me as well.,,,,2014-08-04T15:49:09.077587+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236417,,,True
2395,11,2014-08-04T15:49:09.072716+00:00,568,POINT (-74.0137430000000052 40.6450310000000030),0,236416,previous-suggestion,New York,9/15/2011 0:00:00,I live/work in Sunset Park. Hoping this program will include us too.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236416/support,,2014-08-04T15:49:09.075266+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236416,,Frank,True
2396,0,2014-08-04T15:49:09.010617+00:00,568,POINT (-73.9487150000000071 40.7257699999999971),0,236415,previous-suggestion,Greenpoint,,I can use it for all my short neighborhood trips without having to lock up my bike. Of course,,,,2014-08-04T15:49:09.013345+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236415,,,True
2397,7,2014-08-04T15:49:09.004592+00:00,568,POINT (-73.9768679999999961 40.6309299999999993),0,236414,previous-suggestion,Borough Park,9/15/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236414/support,,2014-08-04T15:49:09.007303+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236414,,,True
2394,15,2014-08-04T15:49:08.852375+00:00,568,POINT (-73.9801080000000013 40.6608390000000028),0,236413,previous-suggestion,Park Slope,9/15/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236413/support,,2014-08-04T15:49:08.854839+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236413,,Damian,True
2393,0,2014-08-04T15:49:08.811266+00:00,568,POINT (-73.9879399999999947 40.7778509999999983),0,236412,previous-suggestion,Upper West Side,,Tons of people live in the high-rise apts here,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236412/support,,2014-08-04T15:49:08.813864+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236412,,,True
2392,0,2014-08-04T15:49:08.776209+00:00,568,POINT (-73.9554530000000057 40.7640710000000013),0,236411,previous-suggestion,Upper East Side,,This intersection is a hub for all of the students,,,,2014-08-04T15:49:08.780340+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236411,,Jennifer,True
2391,6,2014-08-04T15:49:08.744412+00:00,568,POINT (-73.9332019999999943 40.8521690000000035),0,236410,previous-suggestion,Washington Heights,9/15/2011 0:00:00,,,,,2014-08-04T15:49:08.750436+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236410,,,True
2390,0,2014-08-04T15:49:08.671380+00:00,568,POINT (-73.9670399999999972 40.7936600000000027),0,236409,previous-suggestion,Upper West Side,,Columbus Square Shopping has reinvigorated this area. Whole Foods,9,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236409/support,,2014-08-04T15:49:08.673722+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236409,,Matt,True
2389,2,2014-08-04T15:49:08.564503+00:00,568,POINT (-73.8948350000000005 40.7158330000000035),0,236408,previous-suggestion,Ridgewood,9/15/2011 0:00:00,,,,,2014-08-04T15:49:08.570300+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236408,,,True
2388,4,2014-08-04T15:49:08.521201+00:00,568,POINT (-73.9307979999999958 40.7888179999999991),0,236407,previous-suggestion,East Harlem,9/15/2011 0:00:00,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236407/support,,2014-08-04T15:49:08.523954+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236407,,,True
2387,4,2014-08-04T15:49:08.491946+00:00,568,POINT (-73.9273440000000051 40.7764880000000005),0,236406,previous-suggestion,Astoria,9/15/2011 0:00:00,This is a fun place to visit.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236406/support,,2014-08-04T15:49:08.500013+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236406,,Peter Horn,True
2386,7,2014-08-04T15:49:08.485105+00:00,568,POINT (-73.9215070000000054 40.7469070000000002),0,236405,previous-suggestion,Sunnyside,9/15/2011 0:00:00,I live in the neighborhood of this location.,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236405/support,,2014-08-04T15:49:08.488677+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236405,,Peter Horn,True
2385,0,2014-08-04T15:49:08.388863+00:00,568,POINT (-73.9773610000000019 40.6483530000000002),0,236404,previous-suggestion,Windsor Terrace,,It would be awesome to have a quick way to get to other Brooklyn neighborhoods,4,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236404/support,,2014-08-04T15:49:08.391218+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236404,,AnnaCatherine,True
2384,7,2014-08-04T15:49:08.307161+00:00,568,POINT (-73.9505390000000062 40.7799639999999997),0,236403,previous-suggestion,Upper East Side,9/15/2011 0:00:00,This area is heavy populated and with the subway construction we need bikes,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236403/support,,2014-08-04T15:49:08.309560+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236403,,Ben,True
2383,3,2014-08-04T15:49:08.264668+00:00,568,POINT (-73.9786270000000030 40.7829369999999969),0,236402,previous-suggestion,Upper West Side,9/15/2011 0:00:00,200 West 79th has extra wide sidewalks both in front of the Duane Reade on Amsterdam Avenue (which recently installed 2 air compressors that make noise and blow air and effectively make that part of the sidewalk unwalkable) and on the 78th street side n,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236402/support,,2014-08-04T15:49:08.267301+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236402,,AMSTERDOG,True
2381,6,2014-08-04T15:49:08.250931+00:00,568,POINT (-73.9619849999999985 40.6548779999999965),0,236401,previous-suggestion,Prospect Park South,9/15/2011 0:00:00,This is right near where I live and next to the park. It provides alternate transportation for a large community that uses public transportation often. It also provides park goers a spot to grab a bike and go for a ride.,6,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236401/support,,2014-08-04T15:49:08.253421+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236401,,,True
2382,4,2014-08-04T15:49:08.229981+00:00,568,POINT (-73.9933929999999975 40.6873819999999995),0,236400,previous-suggestion,Cobble Hill,9/15/2011 0:00:00,,,,,2014-08-04T15:49:08.232539+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236400,,M.,True
2380,2,2014-08-04T15:49:08.142574+00:00,568,POINT (-73.9178030000000064 40.6852639999999965),0,236399,previous-suggestion,Bedford-Stuyvesant,9/15/2011 0:00:00,This is a central spot near the subway and right next to the park! It would be a really great addition to this neighborhood.,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236399/support,,2014-08-04T15:49:08.145358+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236399,,,True
2378,4,2014-08-04T15:49:08.088879+00:00,568,POINT (-73.9524490000000014 40.6760239999999982),0,236398,previous-suggestion,Crown Heights,9/15/2011 0:00:00,Because sharing is caring.,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236398/support,,2014-08-04T15:49:08.091399+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236398,,Amanda,True
2379,9,2014-08-04T15:49:08.038581+00:00,568,POINT (-73.9636279999999999 40.8077589999999972),0,236397,previous-suggestion,Morningside Heights,9/15/2011 0:00:00,CU students don't drive in the city!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236397/support,,2014-08-04T15:49:08.040973+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236397,,,True
2377,0,2014-08-04T15:49:07.947762+00:00,568,POINT (-73.9881120000000010 40.6686199999999971),0,236396,previous-suggestion,Park Slope,,This is close to a subway station so people could use the bikes to get to and from this major station. Also,,,,2014-08-04T15:49:07.950670+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236396,,tom hones,True
2375,18,2014-08-04T15:49:07.929850+00:00,568,POINT (-73.9643370000000004 40.7466300000000032),0,236395,previous-suggestion,Midtown East,9/15/2011 0:00:00,To raise awareness of U Thant,,,,2014-08-04T15:49:07.942070+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236395,,,True
2376,3,2014-08-04T15:49:07.914797+00:00,568,POINT (-73.9881120000000010 40.6693690000000032),0,236394,previous-suggestion,Gowanus,9/15/2011 0:00:00,I live here and so do more and more people every day who would use bicycles if they were available and had a place to park them.,,,,2014-08-04T15:49:07.917068+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236394,,tom hones,True
2373,6,2014-08-04T15:49:07.799658+00:00,568,POINT (-74.0001919999999984 40.6900819999999968),0,236393,previous-suggestion,Cobble Hill,9/15/2011 0:00:00,Park access,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236393/support,,2014-08-04T15:49:07.804209+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236393,http://graph.facebook.com/33402984/picture?type=large,William Jennings,True
2374,0,2014-08-04T15:49:07.770620+00:00,568,POINT (-73.9524700000000053 40.6761210000000020),0,236392,previous-suggestion,Crown Heights,,This is a good place close to Nostrand and Bedford,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236392/support,,2014-08-04T15:49:07.773011+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236392,,Luis Navarro,True
