FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
2100,7,2014-08-04T15:48:48.167327+00:00,568,POINT (-73.9412700000000029 40.7232330000000005),0,236117,previous-suggestion,Greenpoint,9/15/2011 0:00:00,it is far from the subway!,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236117/support,,2014-08-04T15:48:48.170810+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236117,,Janine,True
2097,7,2014-08-04T15:48:48.003054+00:00,568,POINT (-73.9406469999999985 40.7119789999999995),0,236116,previous-suggestion,Williamsburg,9/15/2011 0:00:00,Access to Queens via Grand St (no subway). On an existing bike route with direct access to Williamsburg Bridge. Access to Greenpoint (limited subway service).,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236116/support,,2014-08-04T15:48:48.009580+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236116,,Joe,True
2096,0,2014-08-04T15:48:47.882803+00:00,568,POINT (-73.9433080000000018 40.7934479999999979),0,236115,previous-suggestion,East Harlem,,I want a bike share here because I live near here,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236115/support,,2014-08-04T15:48:47.889482+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236115,,Alexandra,True
2095,11,2014-08-04T15:48:47.875812+00:00,568,POINT (-73.9391240000000067 40.8514010000000027),0,236114,previous-suggestion,Washington Heights,9/15/2011 0:00:00,This location is very convenient for anyone wanting to to access the bike path to midtown through riverside park. It is a broad street with wide sidewalks near a ~600 unit apartment complex. I know many people who use this path to go to work and who pro,,,,2014-08-04T15:48:47.888430+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236114,,,True
2094,9,2014-08-04T15:48:47.860745+00:00,568,POINT (-73.9204770000000053 40.7565949999999972),0,236113,previous-suggestion,Long Island City,9/15/2011 0:00:00,Queens is an undersung borough that would appreciate this new addition to the community.,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236113/support,,2014-08-04T15:48:47.863970+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236113,,Anthonia Akitunde,True
2093,0,2014-08-04T15:48:47.776921+00:00,568,POINT (-74.0166930000000036 40.6768679999999989),0,236112,previous-suggestion,Red Hook,,lets tie the Brooklyn Waterfront together,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236112/support,,2014-08-04T15:48:47.779447+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236112,,Madeline,True
2092,2,2014-08-04T15:48:47.637464+00:00,568,POINT (-73.9699159999999978 40.6686350000000019),0,236111,previous-suggestion,Park Slope,9/15/2011 0:00:00,,,,,2014-08-04T15:48:47.639938+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236111,,Julie,True
2091,4,2014-08-04T15:48:47.631316+00:00,568,POINT (-73.9989690000000024 40.6799290000000013),0,236110,previous-suggestion,Boerum Hill,9/15/2011 0:00:00,I live near there.,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236110/support,,2014-08-04T15:48:47.633967+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236110,,Seth Jones,True
2089,6,2014-08-04T15:48:47.538253+00:00,568,POINT (-73.9334599999999966 40.8492650000000026),0,236109,previous-suggestion,Washington Heights,9/15/2011 0:00:00,,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236109/support,,2014-08-04T15:48:47.559733+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236109,,David,True
2090,4,2014-08-04T15:48:47.491620+00:00,568,POINT (-73.9575559999999967 40.7213670000000008),0,236108,previous-suggestion,Williamsburg,9/15/2011 0:00:00,,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236108/support,,2014-08-04T15:48:47.494750+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/236108,http://graph.facebook.com/1194833979/picture?type=large,David Dibs Shackney,True
