FID,ck_rating_,created_datetime,dataset,geometry,hide,id,location_type,neighborho,posted_dat,reason,submission_sets.support.length,submission_sets.support.url,submitter,updated_datetime,url,user_avata,user_name,visible
5145,4,2014-08-04T15:52:06.979856+00:00,568,POINT (-73.9635860000000065 40.8079859999999996),0,239118,previous-suggestion,Morningside Heights,1/12/2012 0:00:00,,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239118/support,,2014-08-04T15:52:06.983130+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239118,,daniel,True
5144,5,2014-08-04T15:52:06.963190+00:00,568,POINT (-73.9633500000000055 40.8075150000000022),0,239117,previous-suggestion,Morningside Heights,1/12/2012 0:00:00,It will be highly useful to the young population of the area!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239117/support,,2014-08-04T15:52:06.965996+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239117,,Ivan Duschatzky,True
5143,2,2014-08-04T15:52:06.922607+00:00,568,POINT (-73.9592190000000045 40.8060460000000020),0,239116,previous-suggestion,Morningside Heights,1/12/2012 0:00:00,If you are walking up the hill or going down the hill in morning side park it is the perfect place to get a bike,,,,2014-08-04T15:52:06.925834+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239116,,,True
5142,6,2014-08-04T15:52:06.845976+00:00,568,POINT (-73.9626630000000063 40.8075320000000019),0,239115,previous-suggestion,Morningside Heights,1/12/2012 0:00:00,I want to explore nyc on a bike!,3,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239115/support,,2014-08-04T15:52:06.852171+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239115,,Danielle,True
5141,4,2014-08-04T15:52:06.783003+00:00,568,POINT (-73.9276870000000059 40.8656020000000026),0,239114,previous-suggestion,Inwood,1/12/2012 0:00:00,It's right at the northern end of the west side bike path! And us Inwoodites need some love!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239114/support,,2014-08-04T15:52:06.785929+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239114,,james shubinski,True
5140,4,2014-08-04T15:52:06.777803+00:00,568,POINT (-73.9275149999999996 40.8661209999999997),0,239113,previous-suggestion,Inwood,1/11/2012 0:00:00,Inwood is a great community full of people who would benefit from and support a bike share station!,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239113/support,,2014-08-04T15:52:06.780439+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239113,,Jessica Livingston,True
5137,1,2014-08-04T15:52:06.752857+00:00,568,POINT (-73.9202200000000005 40.8687169999999966),0,239112,previous-suggestion,Inwood,1/11/2012 0:00:00,I live here and the entrance to the Greenway is nearby!,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239112/support,,2014-08-04T15:52:06.755897+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239112,,Elizabeth,True
5139,0,2014-08-04T15:52:06.674674+00:00,568,POINT (-74.1694719999999990 40.5706830000000025),0,239111,previous-suggestion,Greenridge,,would love to ride the trail here; close to the mall,1,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239111/support,,2014-08-04T15:52:06.677250+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239111,,,True
5138,1,2014-08-04T15:52:06.628141+00:00,568,POINT (-73.9836700000000036 40.7779319999999998),0,239110,previous-suggestion,Upper West Side,1/11/2012 0:00:00,it is at the 72nd Broadway subway station. It would be used ALL of the time,5,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239110/support,,2014-08-04T15:52:06.630613+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239110,,Charles Rose,True
5136,0,2014-08-04T15:52:06.529124+00:00,568,POINT (-73.9277189999999962 40.8658209999999968),0,239109,previous-suggestion,Inwood,,Many families here do not have access to a bike room,2,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239109/support,,2014-08-04T15:52:06.532138+00:00,http://data.shareabouts.org/api/v2/nycdot/datasets/nycbikeshare/places/239109,,Momof2,True
